,fenway,beacon_hill,downtown,south_boston,east_boston,back_bay,jamaica_plain,south_end,charlestown,brighton,allston,west_end,roslindale,north_end,mission_hill,harbor_islands,west_roxbury,dorchester,roxbury,mattapan,hyde_park
white,87.57582565715572,82.57575757575756,77.36344537815127,84.3123543123543,86.31935620499789,81.15147361206304,71.14803625377644,83.00026645350388,84.80725623582765,83.28840970350404,89.92805755395682,83.65384615384616,76.00545330606681,90.92240117130308,81.69440242057489,88.0,90.81864695849914,83.12138728323698,86.75646356897487,83.04597701149424,82.6039387308534
black,1.3929454055268478,4.8989898989899,3.6239495798319323,2.3076923076923075,2.244811520542143,3.2899246058944485,2.9833836858006046,1.65201172395417,2.9478458049886624,1.4016172506738545,5.0359712230215825,12.5,11.860940695296522,1.3177159590043925,3.3282904689863844,8.0,1.961341671404207,2.9415542710340397,2.9199059844512747,1.264367816091954,1.2035010940919038
api,8.49247360143788,10.0,11.397058823529413,10.839160839160838,9.021601016518424,11.51473612063057,8.761329305135952,7.860378363975487,5.272108843537415,10.835579514824797,5.035971223021583,3.8461538461538463,11.92910702113156,7.759882869692533,5.446293494704993,4.0,4.604889141557703,9.505459216441876,6.8161272825890435,8.448275862068966,11.050328227571114
hispanic,2.5387553358795776,2.525252525252525,7.6155462184873945,2.5407925407925407,2.41423125794155,4.0438656614119255,17.10725075528701,7.48734345856648,6.972789115646258,4.474393530997305,0.0,0.0,0.2044989775051125,0.0,9.531013615733738,0.0,2.6151222285389424,4.431599229287091,3.5075031639848127,7.241379310344828,5.142231947483589
