,fenway,beacon_hill,downtown,south_boston,east_boston,back_bay,jamaica_plain,south_end,charlestown,brighton,allston,west_end,roslindale,north_end,mission_hill,harbor_islands,longwood_medical_area,west_roxbury,dorchester,roxbury,mattapan,hyde_park
white,54.973297730307074,85.61064087061668,82.84023668639054,90.77220907722092,77.37490935460478,75.52356020942408,74.46221731936018,86.29283489096574,85.0877192982456,87.75510204081634,92.39130434782611,76.00000000000001,62.13017751479289,82.53012048192771,89.7119341563786,85.7142857142857,,,,,,
black,1.1348464619492655,1.3301088270858523,3.0177514792899407,1.0109701010970102,2.5380710659898478,7.984293193717278,4.081632653061225,1.1838006230529594,0.8771929824561403,3.0612244897959187,0.7246376811594203,6.666666666666667,10.228233305156381,5.421686746987952,0.411522633744856,0.0,,,,,,
api,6.575433911882509,10.701330108827086,9.585798816568047,6.388470638847064,9.717186366932559,13.089005235602095,9.431880860452289,7.4766355140186915,14.035087719298245,6.802721088435374,6.159420289855072,10.666666666666668,11.665257819103973,6.325301204819278,3.292181069958848,14.285714285714285,,,,,,
hispanic,37.31642189586115,2.357920193470375,4.556213017751479,1.8283501828350184,10.369833212472807,3.4031413612565444,12.02426916712631,5.046728971962617,0.0,2.380952380952381,0.7246376811594203,6.666666666666667,15.976331360946746,5.72289156626506,6.584362139917696,0.0,,,,,,
