,fenway,beacon_hill,downtown,south_boston,east_boston,back_bay,jamaica_plain,south_end,charlestown,brighton,allston,west_end,roslindale,north_end,mission_hill,harbor_islands,longwood_medical_area,west_roxbury,dorchester,roxbury,mattapan,hyde_park
white,78.04232804232802,85.55892766818411,83.9894019682059,84.8173723423587,70.9805335255948,83.32701780977642,84.41295546558705,76.11030478955007,89.10614525139664,77.98678190137265,82.94930875576038,83.73015873015875,69.29447852760737,92.0469361147327,79.28853754940712,96.96969696969697,99.99999999999999,79.67586508979413,81.4528001884459,81.77984230792738,82.72327964860908,76.071374104011
black,2.9100529100529102,2.12443095599393,2.800908402725208,1.4083227330546975,1.261715933669791,2.8798787419477074,2.3785425101214575,3.1349782293178516,0.931098696461825,2.287747839349263,3.2258064516129035,7.142857142857142,16.04294478527607,2.607561929595828,5.059288537549407,3.0303030303030303,0.0,1.9272886552781427,2.3732406807608504,3.4777825316300963,1.390922401171303,2.94341924660668
api,8.700764256319811,9.863429438543248,9.651778955336866,10.321642740323462,10.81470800288392,11.140583554376658,8.729757085020243,11.611030478955007,6.610800744878957,17.59023894255211,10.138248847926267,5.158730158730158,9.141104294478527,4.172099087353325,9.644268774703558,0.0,0.0,12.439772229522559,9.896354749425829,9.675447711020109,10.871156661786236,15.677901479335063
hispanic,10.346854791299236,2.4532119372787053,3.557910673732021,3.4526621842631293,16.943042537851476,2.6525198938992043,4.478744939271255,9.143686502177069,3.35195530726257,2.135231316725979,3.686635944700461,3.968253968253968,5.521472392638037,1.1734028683181226,6.007905138339921,0.0,0.0,5.957074025405169,6.277604381367411,5.0669274494224075,5.014641288433382,5.307305170047278
