,fenway,beacon_hill,downtown,south_boston,east_boston,back_bay,jamaica_plain,south_end,charlestown,brighton,allston,west_end,roslindale,north_end,mission_hill,harbor_islands,west_roxbury,dorchester,roxbury,mattapan,hyde_park
white,68.09917355371901,87.45724059293043,83.46972176759411,86.56310679611651,65.66970091027308,88.65454545454546,80.91603053435115,85.25773195876289,79.35779816513762,84.02777777777779,75.64935064935065,81.9047619047619,82.94314381270904,87.15083798882684,77.29941291585126,36.36363636363637,85.24923702950153,85.13189448441247,84.75882645450027,85.01827040194884,83.82239382239382
black,0.9917355371900827,0.6841505131128849,1.6366612111292964,0.5825242718446602,1.950585175552666,0.5090909090909091,2.099236641221374,1.958762886597938,4.128440366972478,0.6944444444444444,1.2987012987012987,4.761904761904762,1.1705685618729096,1.675977653631285,9.001956947162427,0.0,1.3224821973550356,0.8615329958255616,3.431128791645947,0.6090133982947624,0.7335907335907336
api,16.859504132231404,10.490307867730902,8.183306055646481,7.922330097087379,3.7711313394018204,9.09090909090909,9.828244274809162,8.453608247422679,11.009174311926605,7.291666666666668,16.883116883116884,7.6190476190476195,5.852842809364548,7.82122905027933,11.154598825831703,0.0,10.478128179043745,8.455457855937473,8.428642466434608,11.084043848964678,12.123552123552123
hispanic,14.049586776859504,1.3683010262257698,6.710310965630114,4.932038834951456,28.608582574772434,1.7454545454545456,7.15648854961832,4.329896907216495,5.5045871559633035,7.986111111111111,6.1688311688311686,5.714285714285714,10.033444816053512,3.35195530726257,2.5440313111545985,63.63636363636363,2.950152594099695,5.551114663824496,3.3814022874191947,3.2886723507917175,3.3204633204633205
