,term,weight
471,turf,0.003964712895899701
5420,artificial,0.003905976408553039
3189,inexperience,0.0035997773262484447
910,starters,0.003395102874929891
1241,season,0.003211193110360707
5337,backfield,0.0030564147109656604
4204,division,0.0028647628569563243
95,xa0,0.0027094962167561218
2804,linebacker,0.0026312047280706652
1692,quarterback,0.002532947502982867
2206,offensive,0.0024967625386545407
4713,coach,0.002427580392823626
4353,defensive,0.002322255842341856
1698,qb,0.0021403485528409412
293,vs,0.002010197625818748
1207,senior,0.0018577844957845973
1334,sail,0.0018525739799475748
4908,career,0.0018473312975037935
1635,rb,0.0017659284996690485
593,todd,0.0017563206177855738
4310,depth,0.0017435387570876896
3024,junior,0.0017368782877596805
2208,offense,0.0017230265364160697
4819,charlestown,0.001684287664570614
1139,ships,0.0016699367855042557
1050,skill,0.0016177512609572477
5712,1st,0.0015702350796550745
108,wr,0.0014942471920276563
1201,sept,0.0013633441309991096
2803,linebackers,0.0012904862112966123
911,starter,0.0012647514175878288
1606,receiver,0.001262834477953238
4355,defense,0.0012010903837511755
5691,3rd,0.0011674628470041497
1955,pier,0.0011581372159057593
1417,rocco,0.0011546455574759163
991,soto,0.0010196021772212443
2520,michela,0.0010188049036552202
4966,cadets,0.0010185308624789673
1479,returning,0.0009866195731426345
569,touchdowns,0.0009728857058367914
3506,grass,0.0009678588494264131
5683,7th,0.000962957611820064
2800,linemen,0.0009508845767448723
1206,seniors,0.000936125772396039
2801,lineman,0.0009242414205449519
2268,nopen,0.0009063130464188838
5509,anchoring,0.0008829642498345242
1908,players,0.000855862762244213
4915,captains,0.0008496684810177035
4916,captain,0.0008410010475364149
943,spread,0.0008406264686808134
4352,defensively,0.0008269528499612726
992,sophomores,0.0008150439229241762
3806,fife,0.0008150439229241762
3648,fullback,0.0007930239156165234
157,wing,0.0007779767330590234
4394,db,0.0007471235960138282
1240,seasons,0.000734206091833278
5389,athleticism,0.0007296642793775935
1605,receivers,0.0007214593609226017
2356,nclosed,0.0006810199940857541
1817,preseason,0.0006797347848141629
1663,raiders,0.0006797347848141629
3406,hawks,0.0006797347848141629
4087,edouard,0.0006792032691034801
3601,gaveston,0.0006792032691034801
1881,polartec,0.0006792032691034801
1901,playoffs,0.0006790205749859781
2365,navy,0.0006694218400740435
985,south,0.000633532540035898
256,warriors,0.0006285518860536415
993,sophomore,0.00062539409658911
5216,berthed,0.0006230902194129827
175,wildcats,0.0006230902194129827
1372,rowe,0.0006230902194129827
2188,ol,0.0006230902194129827
1351,rusher,0.0006112829421931321
4516,cougars,0.0006112829421931321
1478,returns,0.0005948543994769764
3188,inexperienced,0.0005941430031127309
4999,bunker,0.0005873648734666224
748,tackles,0.0005837314235020749
3023,juniors,0.0005837314235020749
743,tailback,0.0005664456540118023
10,zach,0.0005664456540118023
2882,lb,0.0005664456540118023
1846,pound,0.0005623885296269423
5318,ball,0.000558688192020528
3906,expletive,0.0005538299581337367
5700,2nd,0.0005517042171761073
4750,classmate,0.0005517042171761073
1338,sadik,0.0005433626152827841
5543,almeida,0.0005433626152827841
138,wolfson,0.0005433626152827841
2647,maritime,0.0005350871382102353
4219,discretion,0.0005350871382102353
2874,league,0.0005246141906039617
5686,4th,0.0005231593329574051
5324,bags,0.0005218552454700799
5684,6th,0.0005098010886106221
2999,kelley,0.000499260142446629
3278,housing,0.0004875633518348717
511,trenches,0.0004864428529183957
4542,coolers,0.0004864428529183957
2643,marlowe,0.0004864428529183957
4878,cat,0.00048641763068041886
938,squad,0.00048641763068041886
4082,edwards,0.00047178107544725717
409,uniforms,0.00046989189877329787
2049,passacantilli,0.0004631434949868937
2074,parade,0.00046012961694042587
357,varsity,0.0004531565232094419
1656,rams,0.0004531565232094419
2205,offensively,0.00043779856762655615
1253,scrimmage,0.00043779856762655615
3664,friday,0.0004326086396501371
2302,nick,0.0004307566341040174
1384,roster,0.0004307566341040174
2577,mcgonagle,0.00042438785936623635
1952,piers,0.00042438785936623635
451,two,0.00042277323616410795
5152,boarding,0.0004169293977260733
53,xa0the,0.0004169293977260733
1272,scheme,0.00041115541142663567
4001,entertainment,0.00041115541142663567
5682,8th,0.00041105376160938963
5191,bike,0.0004102444134323975
1235,secondary,0.0004102444134323975
4788,chilean,0.0004075219614620881
4098,ecumenical,0.0004075219614620881
2717,mackay,0.0004075219614620881
199,wheelhouse,0.0004075219614620881
1530,rendez,0.0004075219614620881
5215,berthing,0.0004075219614620881
2358,ncheer,0.0004075219614620881
2648,marisa,0.0004075219614620881
1570,regatta,0.0004075219614620881
2280,nnaval,0.0004075219614620881
702,te,0.0004075219614620881
4851,ceremonially,0.0004075219614620881
342,versatility,0.0004075219614620881
3328,hobart,0.0004075219614620881
2221,nwatch,0.0004075219614620881
3064,jetty,0.0004075219614620881
3770,fireboat,0.0004075219614620881
513,tremember,0.0004075219614620881
106,wreathes,0.0004075219614620881
2724,lynchie,0.0004075219614620881
3532,goodbyes,0.0004075219614620881
4331,dembowski,0.0004075219614620881
4201,dl,0.0004075219614620881
5162,bloomberg,0.00039698013856019463
3018,juvenile,0.00039698013856019463
5116,boston,0.00039681347604876804
2278,nobles,0.0003965119578082617
5332,backs,0.0003937666534079581
611,tigers,0.00038915428233471654
4946,cam,0.00038915428233471654
2959,knights,0.00038915428233471654
1345,rutherford,0.00038915428233471654
919,standout,0.00038915428233471654
1356,running,0.0003847835672610669
5071,brandon,0.0003819490734296127
3416,harvest,0.0003819490734296127
4529,cornerback,0.0003819490734296127
561,tournament,0.00038178716775330454
1860,positions,0.0003817363566797507
29,yard,0.0003803834498863169
4306,derek,0.00037368523782671786
698,team,0.00036936176250830424
2610,matt,0.00036849646707736946
1106,shuttle,0.000365298671829056
2946,kyle,0.000365298671829056
1995,perry,0.00036389846034684504
3101,jake,0.00036184964328326674
2410,multiple,0.0003612935871371347
2174,one,0.0003560195672960909
1613,rebuilding,0.00035241892407997347
5510,anchored,0.00035241892407997347
2968,king,0.0003451409148710275
3482,guard,0.0003447225014594747
2018,pena,0.00034050999704287704
294,vous,0.00033986739240708143
5111,botolph,0.00033986739240708143
1379,rotc,0.00033986739240708143
2077,panthers,0.00033986739240708143
1441,rita,0.00033986739240708143
1409,rodeo,0.00033986739240708143
2490,mintz,0.00033986739240708143
388,upped,0.00033986739240708143
181,wideout,0.00033986739240708143
3862,fantasized,0.00033986739240708143
4969,cacace,0.00033960163455174007
2389,nalen,0.00033960163455174007
266,wanded,0.00033960163455174007
3431,harborfront,0.00033960163455174007
714,tarps,0.00033960163455174007
3158,integrates,0.00033960163455174007
4428,d1,0.00033960163455174007
1245,searchable,0.00033960163455174007
1480,returners,0.00033960163455174007
1690,quarterbacks,0.00033960163455174007
4981,butler,0.00033951028749298906
2984,khan,0.00033951028749298906
1171,shakespeare,0.00033951028749298906
3618,gammons,0.00033951028749298906
4258,dicara,0.00033951028749298906
4138,dual,0.0003363167140440461
2806,line,0.00033141363622320446
1335,said,0.0003312959862338624
4358,defendants,0.0003308167821334955
3122,isabella,0.0003308167821334955
4880,castle,0.000328195530745918
201,wharf,0.00032305068040664234
4935,canada,0.000313113147282048
4638,compete,0.0003076833100742981
3738,flynn,0.0003075721967907767
735,talent,0.00030276606164468013
5725,10th,0.0003011156761354974
3263,hundred,0.00030039150990607673
2987,key,0.0002999357088198041
3196,indians,0.00029894819026137425
2144,org,0.00029894819026137425
92,xa0a,0.00029894819026137425
4152,driscoll,0.00029773510392014596
4691,colin,0.00029773510392014596
2113,oven,0.00029773510392014596
1097,sides,0.0002971745702236851
2275,nolan,0.00029707150155636544
5685,5th,0.00029707150155636544
4153,drill,0.00029707150155636544
1331,sailors,0.00029707150155636544
966,speed,0.0002942192640382847
3967,ethic,0.0002936824367333112
1484,return,0.00029311898816480853
4272,devin,0.00029186571175103743
4099,ecuador,0.00029186571175103743
3798,figs,0.00029186571175103743
3480,guardsmen,0.00029186571175103743
2181,olivia,0.00029186571175103743
2469,moakley,0.00029186571175103743
1330,sails,0.00029186571175103743
5722,13th,0.00029186571175103743
238,weapons,0.00028717108940267826
2042,pat,0.00028717108940267826
24,year,0.00028555736126873956
2236,nsail,0.00028322282700590117
435,umbrellas,0.00028322282700590117
4952,caller,0.00028322282700590117
4261,diaper,0.00028322282700590117
4928,canopies,0.00028322282700590117
5006,bulldogs,0.00028322282700590117
4354,defenses,0.00028322282700590117
5023,bryce,0.00028322282700590117
4273,devils,0.00028322282700590117
1725,pugh,0.00028322282700590117
1167,shane,0.00028322282700590117
4582,consistency,0.00028322282700590117
1341,sachems,0.00028322282700590117
2464,modernizing,0.00028322282700590117
3107,jack,0.00028258165753503484
5232,ben,0.0002779529318173822
1343,ryan,0.0002774067346646684
2919,lanes,0.00027611273189682197
2509,mike,0.0002724894554802122
5259,becca,0.00027168130764139203
982,southward,0.00027168130764139203
1220,seinfeld,0.00027168130764139203
4038,emigre,0.00027168130764139203
4615,conciliator,0.00027168130764139203
5285,bassett,0.00027168130764139203
2307,nharvard,0.00027168130764139203
851,streetscapes,0.00027168130764139203
5100,bourassa,0.00027168130764139203
4536,coppola,0.00027168130764139203
1023,snaps,0.00027168130764139203
4977,buzzwords,0.00027168130764139203
422,underclassmen,0.00027168130764139203
1027,smolski,0.00027168130764139203
4772,cicatelli,0.00027168130764139203
4334,demartino,0.00027168130764139203
4056,eliminates,0.00027168130764139203
5480,antsier,0.00027168130764139203
1096,sidwell,0.00027168130764139203
1905,playmaker,0.00027168130764139203
4124,durgin,0.00027168130764139203
5484,antithesis,0.00027168130764139203
4900,carrington,0.00027168130764139203
1943,pindel,0.00027168130764139203
418,underpasses,0.00027168130764139203
4206,divest,0.00027168130764139203
831,strunk,0.00027168130764139203
5636,adamopoulos,0.00027168130764139203
224,weidman,0.00027168130764139203
3667,fresher,0.00027168130764139203
2361,nberkshire,0.00027168130764139203
2670,mantie,0.00027168130764139203
3698,fornaro,0.00027168130764139203
3020,justifying,0.00027168130764139203
3362,heres,0.00027168130764139203
2614,mathmatik,0.00027168130764139203
5687,4a,0.00027168130764139203
2881,lbs,0.00027168130764139203
4,zerilli,0.00027168130764139203
3093,janette,0.00027168130764139203
164,winarski,0.00027168130764139203
2381,narvekar,0.00027168130764139203
3109,ivey,0.00027168130764139203
2427,moura,0.00027168130764139203
3147,internalizing,0.00027168130764139203
3631,gadson,0.00027168130764139203
3592,gendron,0.00027168130764139203
3953,everett,0.00027138723246245006
695,teams,0.00027138723246245006
2300,nif,0.0002697311547581807
1085,silva,0.00026157966647870253
5104,bounce,0.00026157966647870253
4390,deadline,0.00026092762273503996
3695,forty,0.00025652237817404456
5105,boulevard,0.00025479018749926705
3425,harmony,0.0002546327156197418
2182,olives,0.0002546327156197418
1321,salute,0.0002546327156197418
287,wagon,0.0002546327156197418
2272,nonce,0.0002546327156197418
924,stalwart,0.0002546327156197418
4454,cruise,0.0002546327156197418
4734,clientele,0.0002546327156197418
4990,burns,0.0002546327156197418
4324,density,0.0002546327156197418
4600,congress,0.0002523050513705668
2904,last,0.0002497081687285082
4707,coast,0.00024962663898789544
159,wine,0.00024962663898789544
4805,chef,0.00024850145870713975
4592,connor,0.0002461466480594385
4141,drum,0.0002461466480594385
295,votes,0.0002461466480594385
4625,complexities,0.00024322142645919785
1428,robbers,0.00024322142645919785
3815,ferrying,0.00024322142645919785
5564,alcoholic,0.00024322142645919785
343,versatile,0.00024322142645919785
4768,circulate,0.00024322142645919785
839,strollers,0.00024322142645919785
325,vikings,0.00024322142645919785
2917,langone,0.00024322142645919785
1710,purses,0.00024322142645919785
286,wagons,0.00024322142645919785
3378,hectic,0.00024322142645919785
5333,backpacks,0.00024322142645919785
4065,electronically,0.00024322142645919785
681,ten,0.00024033813313896506
4533,core,0.0002352022681341234
1902,playoff,0.00023494594938664893
1823,prep,0.00023494594938664893
570,touchdown,0.00023483486046153596
5511,anchor,0.00023483486046153596
1937,pistol,0.00023483486046153596
401,units,0.00023469582211229866
4470,crew,0.00023469582211229866
5487,anthony,0.00023469582211229866
28,yards,0.00023469582211229866
3911,experience,0.00023274850788194512
3866,fan,0.00023212064726092148
5392,athlete,0.00023162744318115183
3438,hanover,0.00023157174749344686
2750,lou,0.00023157174749344686
2409,murder,0.00022696914654381963
2954,knowledgeable,0.00022657826160472094
188,whiz,0.00022657826160472094
892,steeped,0.00022657826160472094
4415,danilo,0.00022657826160472094
3566,gillooly,0.00022657826160472094
4453,crumble,0.00022657826160472094
4833,chan,0.00022657826160472094
3552,glide,0.00022657826160472094
1041,slick,0.00022657826160472094
1953,pierre,0.00022657826160472094
3234,ike,0.00022657826160472094
977,spartans,0.00022657826160472094
5701,2a,0.00022657826160472094
2795,lions,0.00022657826160472094
4125,durfee,0.00022657826160472094
367,valle,0.00022657826160472094
4259,dibiaso,0.00022657826160472094
4481,crawling,0.00022657826160472094
3461,haddad,0.00022657826160472094
3075,jennison,0.00022657826160472094
4594,conner,0.00022657826160472094
1598,reclaims,0.00022657826160472094
3403,hayden,0.00022657826160472094
4534,corcoran,0.00022657826160472094
3030,judgments,0.00022657826160472094
4420,dan,0.00022585267337000065
5094,bowl,0.00022585267337000065
3958,event,0.00022495178161485306
2799,lines,0.00022495178161485306
524,transportation,0.00022495178161485306
3625,galleria,0.00022421114269603073
5681,9th,0.00022421114269603073
4442,curran,0.00022421114269603073
1688,queen,0.00022421114269603073
1137,shoe,0.00022421114269603073
1332,sailing,0.00022421114269603073
4789,chile,0.00022421114269603073
5186,billionaire,0.00022421114269603073
3341,hines,0.00022421114269603073
4799,cheryl,0.00022421114269603073
4403,dave,0.0002221315392126194
605,tim,0.0002221315392126194
3619,games,0.0002220284452060988
734,talented,0.00022089018551745755
5445,areas,0.00021813506095985752
2876,leading,0.00021813506095985752
3432,harbor,0.00021783878047974297
4676,columbus,0.00021710978596996007
2231,nthis,0.00021710978596996007
5339,back,0.00021385897618827684
905,state,0.00021376864847837048
3490,grills,0.00021219392968311817
2830,liam,0.00021219392968311817
2103,owen,0.00021219392968311817
2485,miracle,0.00021219392968311817
4892,carts,0.00021219392968311817
34,xaverian,0.00021219392968311817
1153,sheehan,0.00021219392968311817
5323,bain,0.00021219392968311817
4146,drones,0.00021219392968311817
5723,12th,0.00021219392968311817
2471,mlb,0.00021219392968311817
2195,offseason,0.00021219392968311817
1883,points,0.00021193624315127613
1909,player,0.00021193624315127613
789,super,0.00021015661717020334
3719,football,0.00021015661717020334
4117,dynamic,0.00020874209818803197
5506,andover,0.00020874209818803197
4526,corps,0.00020846469886303664
4776,chuck,0.00020846469886303664
1728,public,0.00020744975702521193
2880,lead,0.00020721249850512135
4543,cooking,0.00020708454892261647
3388,healthy,0.0002062650006974323
5390,athletic,0.0002062650006974323
2691,malden,0.0002062650006974323
1769,production,0.0002062650006974323
2752,lot,0.000205995243079157
1358,run,0.000205995243079157
3956,eventual,0.00020557770571331783
447,tyler,0.00020557770571331783
1520,replacing,0.00020512220671619876
2666,maps,0.00020512220671619876
3088,jason,0.00020512220671619876
4469,crews,0.00020512220671619876
5384,attack,0.00020450161964986644
5027,brunoise,0.00020376098073104405
3293,hornets,0.00020376098073104405
4426,d2,0.00020376098073104405
3298,hopelessly,0.00020376098073104405
5141,boldness,0.00020376098073104405
5096,bowe,0.00020376098073104405
1682,quickness,0.00020376098073104405
5069,brazened,0.00020376098073104405
5130,bonello,0.00020376098073104405
180,wideouts,0.00020376098073104405
1287,scamming,0.00020376098073104405
3111,italiana,0.00020376098073104405
997,sommeliers,0.00020376098073104405
1585,redbrick,0.00020376098073104405
1305,sattiewhite,0.00020376098073104405
4740,clement,0.00020376098073104405
1237,seater,0.00020376098073104405
2971,killinger,0.00020376098073104405
624,throne,0.00020376098073104405
1365,rudloff,0.00020376098073104405
5209,bettencourt,0.00020376098073104405
1,zizza,0.00020376098073104405
2998,kelliher,0.00020376098073104405
4694,colby,0.00020376098073104405
3014,kaizer,0.00020376098073104405
4682,colombo,0.00020376098073104405
1482,returnees,0.00020376098073104405
724,tanner,0.00020376098073104405
573,tortellini,0.00020376098073104405
1098,sidell,0.00020376098073104405
657,theatergoing,0.00020376098073104405
1086,silirie,0.00020376098073104405
5653,aching,0.00020376098073104405
3131,iocco,0.00020376098073104405
5652,acl,0.00020376098073104405
1255,screamer,0.00020376098073104405
291,wacky,0.00020376098073104405
3848,fb,0.00020376098073104405
5600,afanasiw,0.00020376098073104405
243,wavelength,0.00020376098073104405
2398,mustangs,0.00020376098073104405
2655,mariani,0.00020376098073104405
2391,mystique,0.00020376098073104405
195,whidden,0.00020376098073104405
3740,flunky,0.00020376098073104405
2360,ncat,0.00020376098073104405
2063,parseghian,0.00020376098073104405
1865,porchetta,0.00020376098073104405
4246,digiacomo,0.00020376098073104405
2230,ntodd,0.00020376098073104405
386,upperclassmen,0.00020376098073104405
462,tuscany,0.00020376098073104405
2635,martinelli,0.00020376098073104405
2187,olb,0.00020376098073104405
1967,physicality,0.00020376098073104405
2082,palladino,0.00020376098073104405
2434,mortarelli,0.00020376098073104405
2051,parziale,0.00020376098073104405
2007,percolating,0.00020376098073104405
2306,nhen,0.00020376098073104405
407,unimaginably,0.00020376098073104405
2457,monagle,0.00020376098073104405
2040,patented,0.00020376098073104405
2615,mathias,0.00020376098073104405
3814,fessette,0.00020376098073104405
1904,playmakers,0.00020376098073104405
5554,allaire,0.00020376098073104405
165,win,0.00020175035248339523
4539,coordinator,0.00019901730380579672
4263,diamond,0.00019849006928009732
983,southie,0.00019849006928009732
944,spraying,0.00019849006928009732
5394,assuming,0.00019849006928009732
4140,drums,0.00019849006928009732
5338,backdrop,0.00019849006928009732
900,stationed,0.00019849006928009732
2651,marines,0.00019849006928009732
5374,attleboro,0.00019849006928009732
4328,demographics,0.00019849006928009732
338,vessels,0.00019849006928009732
2725,lynch,0.00019849006928009732
5079,brad,0.00019849006928009732
1988,peru,0.00019849006928009732
3721,food,0.00019822183767994353
2068,parking,0.00019768489899487087
635,thousand,0.0001953162903916054
5597,affleck,0.00019457714116735827
5242,belcher,0.00019457714116735827
626,thriller,0.00019457714116735827
4671,combinations,0.00019457714116735827
4133,duffy,0.00019457714116735827
964,speedy,0.00019457714116735827
495,triton,0.00019457714116735827
4960,cal,0.00019457714116735827
2211,occupant,0.00019457714116735827
3157,intellectually,0.00019457714116735827
4573,contemplates,0.00019457714116735827
3316,holland,0.00019457714116735827
1561,reigning,0.00019457714116735827
1828,predicated,0.00019457714116735827
1211,semifinals,0.00019457714116735827
5577,aidan,0.00019457714116735827
1593,reconfigured,0.00019457714116735827
847,stressing,0.00019457714116735827
3718,forbidding,0.00019457714116735827
3000,kelleher,0.00019457714116735827
1435,roads,0.00019327891232777538
3513,graduation,0.00019327891232777538
4777,christopher,0.00019327891232777538
2988,kevin,0.00019175183904163078
3834,feels,0.00019175183904163078
909,starting,0.00019127307554318897
3620,game,0.00019044843228073005
1929,place,0.00019044843228073005
2047,passes,0.0001903984621822452
1947,pilot,0.0001903984621822452
2920,lane,0.0001903984621822452
3396,heading,0.0001903984621822452
1360,ruling,0.0001903984621822452
457,twenty,0.00019037157417915973
4083,edward,0.00019019172494315844
5721,14th,0.00018684261891335893
3496,greener,0.00018684261891335893
3968,ethan,0.00018684261891335893
2747,lousy,0.00018684261891335893
516,treasure,0.00018684261891335893
2075,par,0.00018684261891335893
5508,anchors,0.00018684261891335893
5169,blankets,0.00018684261891335893
4363,deer,0.00018684261891335893
1997,perimeter,0.00018684261891335893
881,sticks,0.00018684261891335893
5198,bicycles,0.00018684261891335893
717,targets,0.00018530195454492145
3019,justin,0.00018530195454492145
1882,poised,0.00018460998604457888
5286,basketball,0.00018460998604457888
4837,champion,0.00018460998604457888
1275,schedule,0.0001840514576848798
182,wide,0.0001840514576848798
1493,restaurant,0.0001826750268815166
2436,morrissey,0.000182649335914528
3578,get,0.00018215100616847878
3802,fifty,0.00018215100616847878
3910,experienced,0.0001816596369868081
598,title,0.0001816596369868081
4013,english,0.0001816596369868081
5147,boat,0.0001794732757329343
4724,closed,0.00017723473702988424
3267,huge,0.00017653155842297082
4114,eagles,0.00017620946203998673
1141,ship,0.00017620946203998673
4828,chapel,0.00017620946203998673
587,tomato,0.00017620946203998673
3127,iraq,0.00017620946203998673
3748,flavors,0.00017620946203998673
791,sunset,0.00017620946203998673
3319,holes,0.00017620946203998673
2066,parole,0.00017620946203998673
4639,compensation,0.00017620946203998673
1503,reservations,0.00017620946203998673
5724,11th,0.00017620946203998673
901,station,0.00017533365258125654
3053,john,0.00017490162148230313
1785,pro,0.0001745319236670581
1247,seaport,0.00017156743493198544
3219,improve,0.00017156743493198544
2265,north,0.0001705927093293769
1198,serino,0.00016993369620354071
1288,scam,0.00016993369620354071
2927,lancers,0.00016993369620354071
1232,sectional,0.00016993369620354071
2083,pairings,0.00016993369620354071
703,tds,0.00016993369620354071
2938,lacrosse,0.00016993369620354071
5218,berries,0.00016993369620354071
2048,passer,0.00016993369620354071
3527,gorgonzola,0.00016993369620354071
5695,36th,0.00016993369620354071
4889,carving,0.00016993369620354071
4839,chamberlain,0.00016993369620354071
3837,fedex,0.00016993369620354071
1307,sassy,0.00016993369620354071
1151,shells,0.00016993369620354071
397,unlocked,0.00016993369620354071
494,triveri,0.00016993369620354071
1123,shove,0.00016993369620354071
1526,repay,0.00016993369620354071
2451,monteiro,0.00016993369620354071
5309,banquettes,0.00016993369620354071
3251,hutton,0.00016993369620354071
1559,reimagining,0.00016993369620354071
453,twitching,0.00016993369620354071
1875,pollen,0.00016993369620354071
1584,redding,0.00016993369620354071
4505,coupe,0.00016993369620354071
5139,bolognese,0.00016993369620354071
1641,raves,0.00016993369620354071
2740,lucas,0.00016993369620354071
309,visualize,0.00016993369620354071
3665,freshmen,0.00016993369620354071
4445,cumberland,0.00016993369620354071
2676,manic,0.00016993369620354071
1689,quarterfinals,0.00016993369620354071
2284,nmonday,0.00016993369620354071
4425,d3,0.00016993369620354071
5113,boswell,0.00016993369620354071
3634,fusion,0.00016993369620354071
3980,espresso,0.00016993369620354071
2613,matignon,0.00016993369620354071
1440,rivaled,0.00016993369620354071
3554,glassware,0.00016993369620354071
406,uninspiring,0.00016993369620354071
3854,fascinated,0.00016993369620354071
119,workspace,0.00016993369620354071
5261,beautifully,0.00016993369620354071
3452,halloran,0.00016993369620354071
5498,angelo,0.00016993369620354071
5708,22nd,0.00016993369620354071
1415,rockets,0.00016993369620354071
5459,apprenticeship,0.00016993369620354071
5670,abrams,0.00016993369620354071
2078,panos,0.00016993369620354071
2379,nascimento,0.00016993369620354071
998,sommelier,0.00016993369620354071
986,sous,0.00016993369620354071
3925,exhilaration,0.00016993369620354071
4021,energized,0.00016975514374649453
3017,juveniles,0.00016975514374649453
1026,smoothly,0.00016975514374649453
5065,breakout,0.00016975514374649453
3257,hunter,0.00016975514374649453
3113,issuing,0.00016975514374649453
3272,hubway,0.00016975514374649453
3310,homophobia,0.00016975514374649453
315,visionary,0.00016975514374649453
5170,blake,0.00016975514374649453
103,wrestling,0.00016975514374649453
3655,fruition,0.00016975514374649453
2812,likewise,0.00016975514374649453
3606,gasoline,0.00016975514374649453
2761,lopes,0.00016975514374649453
1476,reuters,0.00016975514374649453
1739,prosperity,0.00016975514374649453
2738,luckily,0.00016975514374649453
1555,reinvent,0.00016975514374649453
4028,end,0.0001695016307401122
1183,seventeen,0.0001695016307401122
2112,overall,0.00016812529373616268
3756,five,0.00016812035122315403
5502,andrew,0.00016566763913809318
3476,guests,0.00016566763913809318
641,thirty,0.0001656479931169312
1144,shine,0.00016540839106674775
2258,nose,0.00016540839106674775
4894,cart,0.00016540839106674775
1254,screenings,0.00016540839106674775
327,viewing,0.00016540839106674775
675,tents,0.00016540839106674775
3729,folding,0.00016540839106674775
1215,selfie,0.00016540839106674775
1002,somerset,0.00016540839106674775
1861,position,0.00016470737060663492
4075,eight,0.00016444188056876556
853,street,0.00016444188056876556
5180,bishop,0.000164097765372959
5642,actors,0.000164097765372959
2742,lowell,0.000164097765372959
904,stated,0.000164097765372959
751,tackle,0.000164097765372959
4636,competing,0.000164097765372959
1873,polls,0.000164097765372959
5391,athletes,0.000164097765372959
4896,cars,0.00016360129571989316
4755,clark,0.0001621392102268063
1004,somehow,0.0001621392102268063
629,three,0.00016193945595759692
1061,sixteen,0.00016191200548309226
632,threat,0.00016147523287716274
3515,graduated,0.00015971902904935454
3545,goals,0.000158665385151871
2326,new,0.00015823091879826263
5276,bay,0.00015678457506489762
2279,noah,0.000156556573641024
2044,pasta,0.000156556573641024
229,weekday,0.000156556573641024
1319,sam,0.000156556573641024
5671,abraham,0.000156556573641024
3963,evan,0.000156556573641024
5128,bonus,0.000156556573641024
4649,committing,0.000156556573641024
5594,afghanistan,0.000156556573641024
2660,marching,0.000156556573641024
4870,catholic,0.00015453077651631625
2710,magazine,0.00015453077651631625
4207,district,0.00015408108863201333
3539,golden,0.00015186200254325207
312,visitors,0.00015186200254325207
3792,fill,0.00015138303082234007
588,tom,0.00015138303082234007
609,tight,0.00015138303082234007
5548,allowed,0.00015138303082234007
719,target,0.00015138303082234007
5056,brian,0.0001513127643625464
2050,pass,0.0001513127643625464
4604,conference,0.00014996785440990205
4546,conway,0.00014947409513068713
4255,diet,0.00014947409513068713
5408,asphalt,0.00014947409513068713
2374,nathan,0.00014947409513068713
4624,complexity,0.00014947409513068713
2784,load,0.00014947409513068713
2705,maguire,0.00014947409513068713
4414,danny,0.00014947409513068713
2123,ought,0.00014947409513068713
4431,cyclists,0.00014947409513068713
2532,merrimack,0.00014947409513068713
5499,anew,0.00014947409513068713
638,thoroughfare,0.00014947409513068713
848,stresses,0.00014947409513068713
1056,sjc,0.00014947409513068713
2649,mario,0.00014947409513068713
4567,contests,0.00014947409513068713
477,tthat,0.00014947409513068713
4120,duxbury,0.00014947409513068713
1674,quo,0.00014947409513068713
3635,furtado,0.00014947409513068713
1720,pumpkin,0.0001468412183666556
1577,refer,0.0001468412183666556
4826,characteristics,0.0001468412183666556
1504,reservation,0.0001468412183666556
1431,roast,0.0001468412183666556
1286,scarce,0.0001468412183666556
2138,oriented,0.0001468412183666556
2873,lean,0.0001468412183666556
4721,closings,0.0001468412183666556
3807,fierce,0.0001468412183666556
4927,cans,0.0001468412183666556
2155,opposing,0.0001468412183666556
5204,beverages,0.0001468412183666556
1442,risks,0.0001468412183666556
1419,robot,0.00014593285587551872
3586,gentrified,0.00014593285587551872
2982,kicker,0.00014593285587551872
4158,drawer,0.00014593285587551872
2969,kindred,0.00014593285587551872
1267,scholastic,0.00014593285587551872
4773,cia,0.00014593285587551872
3825,fennel,0.00014593285587551872
2564,mcqueen,0.00014593285587551872
3022,juniper,0.00014593285587551872
3823,fenton,0.00014593285587551872
4186,donnell,0.00014593285587551872
2023,peeking,0.00014593285587551872
3548,gnocchi,0.00014593285587551872
2495,mince,0.00014593285587551872
2630,mascarpone,0.00014593285587551872
4295,desires,0.00014593285587551872
1471,reviewer,0.00014593285587551872
3440,handsome,0.00014593285587551872
1818,prepping,0.00014593285587551872
2150,optional,0.00014593285587551872
2235,nsubways,0.00014593285587551872
3706,forgetting,0.00014593285587551872
2239,npost,0.00014593285587551872
