,term,weight
739,merkthose,0.003729913004534521
1536,album,0.0032255732261738355
1263,cutter,0.003110693230392548
625,onwuche,0.0029839304036276167
694,mumford,0.0029839304036276167
691,mural,0.0025433990434077136
876,kanye,0.002488554584314038
155,tkay,0.002488554584314038
1385,burr,0.0023305685758934777
1221,diddy,0.0022379478027207125
605,overlap,0.0021370798470485754
887,jewels,0.0021370798470485754
1520,americana,0.0021370798470485754
1253,dawn,0.0020276085791621906
1533,allston,0.0018843596190345952
288,songwriting,0.0018664159382355285
715,mixtape,0.0018664159382355285
476,rapper,0.0018644548607147822
1335,churning,0.0016028098852864318
754,matty,0.0014919652018138083
1457,baumbach,0.0014919652018138083
1223,devotees,0.0014919652018138083
189,tegan,0.0014919652018138083
1477,augmenting,0.0014919652018138083
1207,diy,0.0014919652018138083
398,rós,0.0014919652018138083
1176,edm,0.0014919652018138083
1250,days—they,0.0014919652018138083
0,—a,0.0014919652018138083
1452,befitting,0.0014919652018138083
718,mitski,0.0014919652018138083
229,strummy,0.0014919652018138083
1264,curveballs,0.0014919652018138083
1431,bleed,0.0014919652018138083
712,moaner,0.0014919652018138083
149,tongued,0.0014919652018138083
1317,combs,0.0014919652018138083
1321,collaborators,0.0014919652018138083
1323,coldplay,0.0014919652018138083
134,triptych,0.0014919652018138083
1412,brandi,0.0014919652018138083
1365,carlile,0.0014919652018138083
223,stylistic,0.0014919652018138083
1386,buress,0.0014919652018138083
811,lineups,0.0014919652018138083
858,krill,0.0014919652018138083
934,hydra,0.0014919652018138083
323,sigur,0.0014919652018138083
932,icelandic,0.0014919652018138083
986,hannibal,0.0014919652018138083
550,pleasers,0.0014919652018138083
999,grooved,0.0014919652018138083
303,smoothed,0.0014919652018138083
298,solange,0.0014919652018138083
907,installments,0.0014919652018138083
890,jangled,0.0014919652018138083
1019,goff,0.0014919652018138083
24,wondrously,0.0014919652018138083
27,womanhood,0.0014919652018138083
862,knowles,0.0014919652018138083
1022,gloriously,0.0014919652018138083
245,stiller,0.0014919652018138083
509,proggy,0.0014919652018138083
33,wilder,0.0014919652018138083
1097,fervent,0.0014919652018138083
837,lazer,0.0014919652018138083
386,schism,0.0014919652018138083
838,lazarus,0.0014919652018138083
1348,charismatic,0.001453370881947265
948,hop,0.0013517390527747939
308,skirted,0.001244277292157019
329,shrewd,0.001244277292157019
321,simultaneous,0.001244277292157019
111,ultralight,0.001244277292157019
1110,fanbase,0.001244277292157019
979,headliners,0.001244277292157019
1393,brutally,0.001244277292157019
980,headliner,0.001244277292157019
215,supercharge,0.001244277292157019
180,textures,0.001244277292157019
244,stizz,0.001244277292157019
780,maidza,0.001244277292157019
1098,ferris,0.001244277292157019
714,mixtapes,0.001244277292157019
893,iver,0.001244277292157019
1259,dancehall,0.001244277292157019
799,longing,0.001244277292157019
414,revivalists,0.001244277292157019
1026,glimmered,0.001244277292157019
864,knotty,0.001244277292157019
723,mischievous,0.001244277292157019
1,élan,0.001244277292157019
941,hotelier,0.001244277292157019
604,overpowered,0.001244277292157019
488,quotient,0.001244277292157019
471,rats,0.001244277292157019
473,rasp,0.001244277292157019
1441,bieber,0.001244277292157019
1537,airplay,0.001244277292157019
114,ty,0.0012312780208012476
1315,comedy,0.001219857669295446
957,hip,0.0011922802067339331
1330,clinton,0.0011922802067339331
812,lineup,0.0011922802067339331
649,nwalsh,0.0011463282084214176
514,producer,0.0011264492106456616
289,songwriter,0.0010900281614604488
1349,charisma,0.0010685399235242877
1145,eps,0.0010685399235242877
1344,chatty,0.0010685399235242877
125,tunes,0.0010685399235242877
400,russ,0.0010685399235242877
991,guts,0.0010685399235242877
301,snl,0.0010685399235242877
704,moody,0.0010685399235242877
135,trilogy,0.0010685399235242877
992,guitars,0.0010685399235242877
1325,clutch,0.0010685399235242877
1047,frontman,0.0010685399235242877
63,wandering,0.0010685399235242877
1535,albums,0.0010685399235242877
29,wiry,0.0010685399235242877
1508,anthems,0.0010685399235242877
639,offerings,0.001017604304135741
319,singer,0.000993566838944944
1127,expansive,0.0009676719678521507
1488,artwork,0.0009676719678521507
1375,campaign,0.0009336847245581391
1476,australian,0.0009322274303573911
607,outing,0.0009322274303573911
413,rhymes,0.0009322274303573911
1257,danish,0.0009322274303573911
474,rarity,0.0009322274303573911
1032,gilbert,0.0009322274303573911
71,vocalist,0.0009322274303573911
208,swelled,0.0009322274303573911
176,theatrical,0.0009322274303573911
405,romney,0.0009322274303573911
393,sara,0.0009322274303573911
809,listener,0.0009322274303573911
322,simmering,0.0009322274303573911
1346,charts,0.0009322274303573911
964,hiccups,0.0009322274303573911
1001,grinding,0.0009322274303573911
601,owed,0.0009322274303573911
108,unfairly,0.0009322274303573911
671,nerves,0.0009322274303573911
262,stages,0.0009011593685165292
1246,debut,0.0009011593685165292
1381,calling,0.0008984329555271286
412,richard,0.0008753294292732554
1318,collective,0.0008713269066396044
236,streaming,0.0008597461563160632
163,tickets,0.0008235635425665345
1245,debuted,0.0008208520138674984
1024,glittery,0.0008208520138674984
541,popping,0.0008208520138674984
1233,deprecating,0.0008208520138674984
975,healy,0.0008208520138674984
855,laadt,0.0008208520138674984
472,rat,0.0008208520138674984
1179,edged,0.0008208520138674984
492,quantities,0.0008208520138674984
548,poetic,0.0008208520138674984
1004,greener,0.0008208520138674984
162,tier,0.0008208520138674984
119,twhile,0.0008208520138674984
87,verse,0.0008208520138674984
573,performer,0.0008208520138674984
882,jolt,0.0008208520138674984
1432,blaring,0.0008208520138674984
452,redemption,0.0008208520138674984
528,presentations,0.0008208520138674984
1283,crafting,0.0008208520138674984
469,reaches,0.0008208520138674984
557,platforms,0.0008208520138674984
1416,bounce,0.0008208520138674984
1091,fiery,0.0008208520138674984
1423,bon,0.0008208520138674984
1119,extends,0.0008208520138674984
159,tinged,0.0008208520138674984
89,venue,0.0007948534711559554
146,tool,0.0007948534711559554
1217,digital,0.0007833427272332432
1490,artists,0.0007759127843083626
646,occasional,0.0007632032281018056
1363,cat,0.0007632032281018056
1213,dirty,0.0007632032281018056
1086,films,0.0007632032281018056
1096,festival,0.0007586188387034881
287,sons,0.0007581504067102796
248,stethoscopes,0.0007459826009069042
1513,animator,0.0007459826009069042
247,stikhina,0.0007459826009069042
1099,feldberg,0.0007459826009069042
232,stroking,0.0007459826009069042
1094,fide,0.0007459826009069042
593,painters,0.0007459826009069042
1398,briskness,0.0007459826009069042
36,whouley,0.0007459826009069042
850,laff,0.0007459826009069042
949,homies,0.0007459826009069042
6,xa0says,0.0007459826009069042
976,headspace,0.0007459826009069042
8,xa0however,0.0007459826009069042
524,pretentiousness,0.0007459826009069042
554,playlists,0.0007459826009069042
305,smeary,0.0007459826009069042
560,pitchfork,0.0007459826009069042
896,irrevocably,0.0007459826009069042
1008,gravity,0.0007459826009069042
1544,agnostic,0.0007459826009069042
568,pharoah,0.0007459826009069042
571,perpetuates,0.0007459826009069042
1528,alsoworked,0.0007459826009069042
1028,glacial,0.0007459826009069042
275,spinelessness,0.0007459826009069042
867,killy,0.0007459826009069042
1053,freakin,0.0007459826009069042
266,squid,0.0007459826009069042
1072,fling,0.0007459826009069042
1082,fincher,0.0007459826009069042
224,stutter,0.0007459826009069042
1256,danity,0.0007459826009069042
1160,embarks,0.0007459826009069042
1212,disbanding,0.0007459826009069042
101,unsettle,0.0007459826009069042
763,marston,0.0007459826009069042
57,watchin,0.0007459826009069042
610,ostriker,0.0007459826009069042
417,reverb,0.0007459826009069042
459,reaper,0.0007459826009069042
1463,banger,0.0007459826009069042
116,twisted,0.0007459826009069042
1237,delve,0.0007459826009069042
1371,canvasses,0.0007459826009069042
221,suffuses,0.0007459826009069042
722,misogynistic,0.0007459826009069042
332,showdowns,0.0007459826009069042
1265,cursors,0.0007459826009069042
110,underclass,0.0007459826009069042
