,term,weight
9130,btd,0.0021058464986641813
3829,outvets,0.0021058464986641813
4079,nproject,0.0019685086835339086
5110,linehan,0.0012709588815814036
8032,daly,0.0012089721341253137
8098,crosstown,0.0011444817927522724
5986,hostetter,0.0011147560953227206
974,tinlin,0.0011082244562815374
4794,massdot,0.0010814299255561067
3736,parade,0.0010747745246247945
4773,matignon,0.0010308396741557826
1740,south,0.00081210489379292
9285,bond,0.0007884070572576217
1127,teixeira,0.000743014124097849
4083,npolicy,0.0007324683473614543
4445,mpo,0.0007324683473614543
1206,tang,0.0007052337449064331
9453,bella,0.0007008065423122315
857,transit,0.0007006357175660013
9225,brady,0.000657697843427113
9259,boston,0.0006498978417306372
8781,cheverus,0.0006409098039412725
5064,lma,0.0006409098039412725
2347,said,0.0006398994133963197
8369,conjunction,0.0006229519356215204
2422,ross,0.0006088688164959851
8906,catholics,0.0005901649916414403
5855,improvements,0.0005853404030847915
6149,heather,0.0005541122281407687
9676,augustine,0.0005345094606733689
9191,breslin,0.0005345094606733689
6684,forry,0.0005239918195993506
289,waterfront,0.0005024806114460055
9395,bike,0.0004977190832833441
3237,priests,0.0004793967711228102
4952,lynch,0.0004793967711228102
7002,fairmount,0.0004750707900016594
990,till,0.0004682480090036751
185,widett,0.00046595801002746463
9936,aneurysm,0.0004590172157211203
4181,nmassdot,0.0004577927171009089
4434,multimodal,0.0004577927171009089
3240,priest,0.00045624249300973204
9074,bus,0.00045327540978687533
8826,chapel,0.0004453788656265557
4672,memorials,0.0004453788656265557
5252,layover,0.0004349030812458635
9392,bikeshare,0.000412013445390818
2288,savers,0.000412013445390818
8378,congestion,0.00040983679975100024
7581,dorcena,0.0004013554362888643
8200,council,0.0003951327802145566
1953,signals,0.00039020667416972925
5554,janice,0.00038615870698837247
10024,allied,0.00038179247190954914
2850,rectory,0.00038179247190954914
8210,corridor,0.00038020207750811007
7642,district,0.00037780953277787125
9124,buckley,0.0003778037919141605
441,veterans,0.0003741258686032046
724,two,0.0003741078601757129
7821,design,0.00036732358008314636
223,wharf,0.0003662004006262791
2410,routes,0.00036360531181336335
7110,existing,0.00036360531181336335
5966,housing,0.0003626203278295003
8100,crossings,0.00036065638378088023
4533,mobility,0.0003575543583225671
1612,stadium,0.0003525278423329743
8641,clinton,0.00034754586433159495
3928,one,0.0003449457775339536
6545,galynn,0.0003433445378256817
3238,priestly,0.0003433445378256817
4696,meegan,0.0003433445378256817
4730,mcniff,0.0003433445378256817
