,Unnamed: 0,term,weight
0,3712,firefighters,0.0049263185667465
1,3718,finn,0.0046769750875662
2,2660,magee,0.0044312587378491
3,3713,firefighter,0.00363917786153
4,3710,firehouse,0.0035622613401899
5,2012,paris,0.0034741720242638
6,2867,kristen,0.0030513215236321
7,4058,eddie,0.0029071184660892
8,2910,kennedy,0.0028675585687031
9,1375,rezza,0.0024417139984066
10,3607,frankie,0.0017487464760932
11,2858,ladder,0.0017344505040235
12,3717,fire,0.0017332000224706
13,3978,engine,0.0016659953171761
14,3391,hailer,0.0016592513940734
15,1264,said,0.0016168568718757
16,2923,kathy,0.0015821667159573
17,2338,natixis,0.0015544413120828
18,2915,kelly,0.001529438323965
19,1946,peebles,0.0013565077768925
20,4993,boylston,0.001286724998777
21,2656,mahoney,0.001101181237155
22,4911,burning,0.0010557789537798
23,194,walsh,0.0010004301894731
24,1367,richie,0.0009384701811376
25,2846,landsmark,0.0009050462149491
26,4059,ed,0.0009012761551936
27,1359,ring,0.0008863207624063
28,2760,lieutenant,0.0008618368250533
29,95,winds,0.00084758931212
30,408,trinity,0.0008368977402378
31,3089,inferno,0.0008296256970367
32,4256,deposition,0.0008139046661355
33,5479,adjuncts,0.0008139046661355
34,4386,crosby,0.0007960808659687
35,244,vineyard,0.0007910833579786
36,4136,donovan,0.0007910833579786
37,4824,casket,0.0007463258118456
38,3164,hyper,0.0007234708143427
39,315,unni,0.0007124522680379
40,2017,parcel,0.0006965707577226
41,3220,hopkinton,0.0006965707577226
42,2471,mike,0.0006805677282763
43,2014,parenthood,0.0006787846612118
44,913,soot,0.0006476838800345
45,3724,finger,0.0006476502973909
46,1693,prospectors,0.0006330369625498
47,5551,1b,0.0006330369625498
48,3193,hubie,0.0006330369625498
49,5140,bay,0.0006225371509282
50,238,visas,0.0006215654955546
51,3181,hundred,0.0006096897787698
52,270,vendome,0.0006033641432994
53,150,webster,0.0006033641432994
54,1040,sifting,0.0006033641432994
55,4724,chief,0.0006013142935102
56,5037,blowing,0.0005970606494765
57,521,three,0.0005962159715041
58,4930,building,0.000569252921882
59,328,union,0.000548441615943
60,2638,malone,0.0005474409389969
61,19,yelled,0.0005474409389969
62,1907,pew,0.0005473055953535
63,428,trapped,0.0005473055953535
64,191,walz,0.000542603110757
65,3840,extraction,0.000542603110757
66,4465,convoy,0.000527943625387
67,3400,gusting,0.000527943625387
68,2619,marathon,0.0005146899995108
69,3752,fighters,0.000508553587272
70,167,watertown,0.0005064690070893
71,457,tower,0.0004916051755601
72,2911,kenneally,0.0004863840833969
73,4913,burn,0.0004845197443482
74,2610,marine,0.0004817918066731
75,5005,boston,0.0004789670421784
