,weights
único,8.389563953677635
gonsalves,8.389563953677635
goldfish,8.389563953677635
goldhaber,8.389563953677635
goldsmith,8.389563953677635
goldthawaite,8.389563953677635
goldwater,8.389563953677635
golfers,8.389563953677635
goliath,8.389563953677635
golin,8.389563953677635
smearing,8.389563953677635
gonalez,8.389563953677635
goncalves,8.389563953677635
gondres,8.389563953677635
gonneville,8.389563953677635
gonson,8.389563953677635
gorge,8.389563953677635
smear,8.389563953677635
gonzalo,8.389563953677635
goodie,8.389563953677635
smalls,8.389563953677635
smallpox,8.389563953677635
goodwin,8.389563953677635
gooey,8.389563953677635
smalanskases,8.389563953677635
smalanskas,8.389563953677635
smaht,8.389563953677635
gophers,8.389563953677635
gopnik,8.389563953677635
smacking,8.389563953677635
goldberger,8.389563953677635
golas,8.389563953677635
golar,8.389563953677635
golan,8.389563953677635
gnatcatcher,8.389563953677635
gnawing,8.389563953677635
gniado,8.389563953677635
goad,8.389563953677635
goalkeeper,8.389563953677635
smigielski,8.389563953677635
smidgeon,8.389563953677635
goatee,8.389563953677635
gobbler,8.389563953677635
gobbo,8.389563953677635
goblet,8.389563953677635
gobs,8.389563953677635
gochez,8.389563953677635
smidge,8.389563953677635
goddamn,8.389563953677635
godderz,8.389563953677635
godine,8.389563953677635
godsend,8.389563953677635
godzilla,8.389563953677635
goebbels,8.389563953677635
smiddy,8.389563953677635
goetcheus,8.389563953677635
smfa,8.389563953677635
goffstown,8.389563953677635
goggin,8.389563953677635
gogh,8.389563953677635
smelly,8.389563953677635
gorey,8.389563953677635
gorham,8.389563953677635
gmail,8.389563953677635
grandmarc,8.389563953677635
slouch,8.389563953677635
graeme,8.389563953677635
graff,8.389563953677635
slotman,8.389563953677635
gragg,8.389563953677635
grainge,8.389563953677635
grammer,8.389563953677635
slopes,8.389563953677635
granary,8.389563953677635
sloganeering,8.389563953677635
granddaughters,8.389563953677635
grander,8.389563953677635
slivered,8.389563953677635
grandmas,8.389563953677635
gori,8.389563953677635
grandmothers,8.389563953677635
slinky,8.389563953677635
grandpas,8.389563953677635
slink,8.389563953677635
grandstanding,8.389563953677635
grandten,8.389563953677635
grange,8.389563953677635
granoff,8.389563953677635
slinging,8.389563953677635
sling,8.389563953677635
granulated,8.389563953677635
grapevine,8.389563953677635
grappa,8.389563953677635
slouched,8.389563953677635
slouchy,8.389563953677635
slovak,8.389563953677635
gradualism,8.389563953677635
gorrie,8.389563953677635
gorton,8.389563953677635
gos,8.389563953677635
gosman,8.389563953677635
slushy,8.389563953677635
goss,8.389563953677635
gosselin,8.389563953677635
gossiping,8.389563953677635
gotcha,8.389563953677635
slushie,8.389563953677635
gouged,8.389563953677635
slushes,8.389563953677635
slush,8.389563953677635
gove,8.389563953677635
slurring,8.389563953677635
governorship,8.389563953677635
govt,8.389563953677635
gown,8.389563953677635
gpa,8.389563953677635
gpas,8.389563953677635
slumbers,8.389563953677635
grabner,8.389563953677635
graceland,8.389563953677635
gracie,8.389563953677635
grackle,8.389563953677635
slug,8.389563953677635
gradspeakers,8.389563953677635
gmo,8.389563953677635
smirking,8.389563953677635
gentrified,8.389563953677635
gignac,8.389563953677635
ghostluv,8.389563953677635
giancola,8.389563953677635
snakelike,8.389563953677635
giardino,8.389563953677635
giarratani,8.389563953677635
giddings,8.389563953677635
gifs,8.389563953677635
snake,8.389563953677635
snagged,8.389563953677635
gigabit,8.389563953677635
gigantic,8.389563953677635
giggled,8.389563953677635
giggles,8.389563953677635
giguere,8.389563953677635
gioia,8.389563953677635
gil,8.389563953677635
gilead,8.389563953677635
gilford,8.389563953677635
gill,8.389563953677635
gilles,8.389563953677635
gilliard,8.389563953677635
gim,8.389563953677635
gimmie,8.389563953677635
smyth,8.389563953677635
ginastera,8.389563953677635
gingerbread,8.389563953677635
gingham,8.389563953677635
gingko,8.389563953677635
ghebremichael,8.389563953677635
ghebermichael,8.389563953677635
gfamously,8.389563953677635
geyser,8.389563953677635
sniffers,8.389563953677635
genuineness,8.389563953677635
sneed,8.389563953677635
geopolitical,8.389563953677635
georgene,8.389563953677635
sneaking,8.389563953677635
georgian,8.389563953677635
geraldine,8.389563953677635
geraldo,8.389563953677635
gerhard,8.389563953677635
gerina,8.389563953677635
germain,8.389563953677635
germania,8.389563953677635
snarl,8.389563953677635
snarky,8.389563953677635
germinate,8.389563953677635
germs,8.389563953677635
gerri,8.389563953677635
gerrish,8.389563953677635
gerritsen,8.389563953677635
gershon,8.389563953677635
gertner,8.389563953677635
gesichert,8.389563953677635
gesnel,8.389563953677635
gesticulating,8.389563953677635
gethuman,8.389563953677635
gettell,8.389563953677635
ginsburg,8.389563953677635
giordanne,8.389563953677635
glynis,8.389563953677635
glorify,8.389563953677635
smolnikova,8.389563953677635
glitches,8.389563953677635
glitching,8.389563953677635
glittery,8.389563953677635
glitziest,8.389563953677635
smoldered,8.389563953677635
globehonorary,8.389563953677635
globetrotting,8.389563953677635
globokar,8.389563953677635
smokers,8.389563953677635
glom,8.389563953677635
gloppy,8.389563953677635
glorified,8.389563953677635
gloriously,8.389563953677635
giorgio,8.389563953677635
smokehouse,8.389563953677635
glorya,8.389563953677635
gloss,8.389563953677635
glossary,8.389563953677635
glosses,8.389563953677635
glossies,8.389563953677635
glossolalia,8.389563953677635
gloucestergirls,8.389563953677635
smizik,8.389563953677635
glug,8.389563953677635
glut,8.389563953677635
glutes,8.389563953677635
gluttonous,8.389563953677635
smoot,8.389563953677635
glinn,8.389563953677635
glimpsing,8.389563953677635
glimpsed,8.389563953677635
giovanni,8.389563953677635
giplaye,8.389563953677635
smuggler,8.389563953677635
smuggle,8.389563953677635
girma,8.389563953677635
gisele,8.389563953677635
gish,8.389563953677635
gitell,8.389563953677635
githens,8.389563953677635
giulietta,8.389563953677635
giustra,8.389563953677635
givens,8.389563953677635
giver,8.389563953677635
smudged,8.389563953677635
smorgasbord,8.389563953677635
gladeside,8.389563953677635
glamour,8.389563953677635
glassblowers,8.389563953677635
glassblowing,8.389563953677635
glassy,8.389563953677635
glaxosmithkline,8.389563953677635
glazes,8.389563953677635
gleam,8.389563953677635
smoothie,8.389563953677635
glee,8.389563953677635
smoother,8.389563953677635
glider,8.389563953677635
slifky,8.389563953677635
grassa,8.389563953677635
