,name,race
14408,Rodrigues,hispanic
14409,Fitzgerald,white
14410,Brighton,white
14411,—,api
14412,—,api
14413,DiMeo,white
14414,DiMeo,white
14415,Coakley,white
14416,Nduaguba,hispanic
14417,Nduaguba,hispanic
14418,Coakley,white
14419,Coakley,white
14420,Capp,white
14421,Puffer,white
14422,Mills,white
14423,Mills,white
14424,Caballero,hispanic
14425,Bair,white
14426,Rey,white
14427,Rondon,hispanic
14428,III,api
14429,Rey,white
14430,Thielman,white
14431,Thielman,white
14432,Holliday,white
14433,Thielman,white
14434,Rey,white
14435,William’s,white
14436,Walsh,white
14437,Thielman,white
14438,Rey,white
14439,Rivera,hispanic
14440,Grissett,white
14441,Grissett,white
14442,Rey,white
14443,Rondon,hispanic
14444,Tenggren,white
14445,nRondon,white
14446,Conway,white
14447,MacMillan,white
14448,MacMillan,white
14449,MacMillan,white
14450,’m,api
14451,—,api
14452,Slifka,white
14453,n“When,white
14454,Alexy,white
14455,Mégantic,white
14456,Simpson,white
14457,Simpson,white
14458,Bailey,white
14459,Bailey,white
14460,Asante,white
14461,Belle,white
14462,Raw,white
14463,Lindsay,white
14464,Goode,white
14465,Lord,white
14466,Dido,api
14467,Dido,api
14468,Elizabeth,white
14469,Gadon,hispanic
14470,Zong,white
14471,Dido,api
14472,Elizabeth,white
14473,Dido,api
14474,Elizabeth,white
14475,Davinier,white
14476,Reid,white
14477,Dido,api
14478,Dido,api
14479,Asante,white
14480,Amistad,white
14481,St,white
14482,McGuire,white
14483,King,white
14484,Donuts,white
14485,Subway,white
14486,Settles,white
14487,Menino,hispanic
14488,Walsh,white
14489,Walsh,white
14490,Janey,white
14491,Ferdinand,white
14492,Ferdinand,white
14493,Francis,white
14494,Bartholomew,white
14495,Constantinople,white
14496,VI,api
14497,Bartholomew,white
14498,Kiroglu,white
14499,Rev,white
14500,Santoro,hispanic
14501,Dink,white
14502,—,api
14503,Padovese,white
14504,Altun,white
14505,Altun,white
14506,Akbar,api
14507,Wolf,white
14508,Eshoo,white
14509,Francis,white
14510,Zaman,white
14511,Francis,white
14512,Francis,white
14513,Jordan,white
14514,XXIII,api
14515,II,api
14516,Francis,white
14517,VI,api
14518,Paul,white
14519,nFour,white
14520,VI,api
14521,Montini,white
14522,VI,api
14523,Francis,white
14524,Montini,white
14525,Bergoglio,white
14526,Montini,white
14527,VI,api
14528,VI,api
14529,Paul,white
14530,Francis,white
14531,VI,api
14532,Francis,white
14533,XXIII,api
14534,II,api
14535,VI,api
14536,Francis,white
14537,VI,api
14538,Vitae,hispanic
14539,Fourth,white
14540,Francis,white
14541,VI,api
14542,Francis,white
14543,Francis,white
14544,Francis,white
14545,VI,api
14546,Francis,white
14547,Ernst,white
14548,Parolin,white
14549,Tomasi,white
14550,Tomasi,white
14551,Tomasi,white
14552,Gaer,white
14553,Tomasi,white
14554,Tomasi,white
14555,Gaer,white
14556,Tomasi,white
14557,Gaer,white
14558,Gaer,white
14559,Gaer,white
14560,chamber’,white
14561,Francis,white
14562,Francis,white
14563,Galantino,white
14564,Galantino,white
14565,Francis,white
14566,Galantino,white
14567,Galantino,white
14568,Galantino,white
14569,Galantino,white
14570,Francis,white
14571,Galantino,white
14572,Galantino,white
14573,Francis,white
14574,’m,api
14575,’m,api
14576,’m,api
14577,Chopin,white
14578,Emard,white
14579,Sylvain,white
14580,Fosse,white
14581,Dorsey’s,white
14582,Korsakov,white
14583,Sylvain,white
14584,’m,api
14585,Cory,white
14586,Herman,white
14587,Sylvain,white
14588,DiMuro,white
14589,Peter,white
14590,Martin,white
14591,Valente,white
14592,Prado’s,white
14593,Powers,white
14594,Peter,white
14595,Alain,white
14596,’m,api
14597,Lill,white
14598,Stuckfunk,white
14599,Seeger,white
14600,Sylvain,white
14601,Peter,white
14602,Renee,white
14603,American,white
14604,Ryan,white
14605,Urbanity,white
14606,Judy,white
14607,Judy,white
14608,Alain,white
14609,Gia,hispanic
14610,’m,api
14611,’m,api
14612,’m,api
14613,—,api
14614,—,api
14615,students’,white
14616,’m,api
14617,Washington,black
14618,Sammarco,white
14619,Marsh,white
14620,Sammarco,white
14621,Sammarco,white
14622,Sammarco,white
14623,Sammarco,white
14624,Sammarco,white
14625,Sammarco,white
14626,St,white
14627,Mum,white
14628,Mum,white
14629,Constance,white
14630,Constance,white
14631,Baker,white
14632,Baker,white
14633,Rooney,white
14634,Forzoco,white
14635,Marino,white
14636,Winchester,white
14637,’d,api
14638,Iovino,white
14639,’,api
14640,Iovino,white
14641,Gaffigan,white
14642,xa0,white
14643,Iovino,white
14644,Debbie,white
14645,Debbie,white
14646,Chéry,white
14647,Chéry,white
14648,18,api
14649,John,white
14650,Quilt,white
14651,Walsh,white
14652,Walsh,white
14653,Sheffield,white
14654,White,white
14655,F,api
14656,Conley,white
14657,White,white
14658,Conley,white
14659,Richard,white
14660,Martin,white
14661,Lewis,white
14662,Jesse,white
14663,W,api
14664,Richard,white
14665,Monahan,white
14666,Martin,white
14667,Monahan,white
14668,Lewis,white
14669,Lewis,white
14670,Lewis,white
14671,Lewis,white
14672,Lewis,white
14673,xa0,white
14674,Lewis,white
14675,Jennings,white
14676,Walsh,white
14677,Walsh,white
14678,Fi,api
14679,Walsh,white
14680,Obama,api
14681,Dove,white
14682,Jennings,white
14683,McCreary,white
14684,Jackson,black
14685,Jackson,black
14686,Jennings,white
14687,Jennings,white
14688,Dorsey,white
14689,Dorsey,white
14690,—,api
14691,Dorsey,white
14692,J,api
14693,Baker,white
14694,Warren,white
14695,Blasio,hispanic
14696,Baker,white
14697,Baker,white
14698,Denterlein,white
14699,Baker,white
14700,Baker,white
14701,Baker,white
14702,Baker,white
14703,Baker,white
14704,Baker,white
14705,Berry,white
14706,Regan,white
14707,Baker,white
14708,Regan,white
14709,Baker,white
14710,Moore’s,white
14711,Kamholtz,white
14712,Thomas,white
14713,Kamholtz,white
14714,Thomas,white
14715,Kamholtz,white
14716,Moore,white
14717,78,api
14718,J,api
14719,Carroll,white
14720,Kamholtz,white
14721,Moore,white
14722,Moore,white
14723,Higgins,white
14724,Moore,white
14725,Moore,white
14726,Locke,white
14727,Moore,white
14728,Miner,white
14729,Moore,white
14730,Thomas,white
14731,Moore,white
14732,Moore,white
14733,’m,api
14734,Moore,white
14735,Moore,white
14736,Moore,white
14737,Moore,white
14738,Moore,white
14739,Moore,white
14740,Moore,white
14741,Michael,white
14742,Kamholtz,white
14743,Moore,white
14744,Moore,white
14745,Ruiz,hispanic
14746,Moore,white
14747,Thomas,white
14748,Moore,white
14749,Thomas,white
14750,Ruiz,hispanic
14751,Thomas,white
14752,Obama,api
14753,Obama,api
14754,McGuire,white
14755,McGuire,white
14756,Obama,api
14757,Obama,api
14758,Borges,white
14759,R,api
14760,Gero,white
14761,JeanLouis,white
14762,G,api
14763,Moynihan,white
14764,Noberini,white
14765,Jason,white
14766,Nuñez,hispanic
14767,Pulchansingh,white
14768,J,api
14769,Scaringello,white
14770,E,api
14771,Waggett,white
14772,J,api
14773,Dumont,white
14774,Jr,api
14775,W,api
14776,B,api
14777,Reynolds,white
14778,Sarkissian,white
14779,P,api
14780,MacLellan,white
14781,J,api
14782,Simmonds,white
14783,McGuire,white
14784,Obama,api
14785,Wirzbicki,white
14786,Menino,hispanic
14787,Walsh,white
14788,Walsh,white
14789,Walsh,white
14790,Park,api
14791,Walsh,white
14792,Walsh,white
14793,Walsh,white
14794,Walsh,white
14795,Norton,white
14796,Menino,hispanic
14797,Park,api
14798,Walsh,white
14799,Walsh,white
14800,M,api
14801,Menino,hispanic
14802,Walsh,white
14803,Menino,hispanic
14804,Menino,hispanic
14805,Menino,hispanic
14806,Rossi,white
14807,Rossi,white
14808,P,api
14809,Koch,white
14810,Batchelder,white
14811,Chelsea,white
14812,Fein,white
14813,Fein,white
14814,Curtatone,white
14815,C,api
14816,Sullivan,white
14817,Sullivan,white
14818,Ozawa,white
14819,Ozawa,white
14820,—,api
14821,Ozawa,white
14822,Ozawa,white
14823,Murakami,api
14824,Ozawa,white
14825,Ozawa,white
14826,critics’,white
14827,Tommasini,api
14828,Ozawa,white
14829,Ozawa,white
14830,Kennedy,white
14831,Berlioz,hispanic
14832,Ozawa,white
14833,Charlie,white
14834,Ozawa,white
14835,Saito,api
14836,Yukiyoshi,api
14837,Ozawa,white
14838,Haydn,white
14839,Ozawa,white
14840,Harada,api
14841,Ozawa,white
14842,Ozawa,white
14843,Goerne,white
14844,Goerne,white
14845,Ozawa,white
14846,Goerne,white
14847,Nelsons,white
14848,Nelsons,white
14849,Ozawa,white
14850,Suero,hispanic
14851,Suero,hispanic
14852,Suero,hispanic
14853,Suero,hispanic
14854,Suero,hispanic
14855,—,api
14856,Suero,hispanic
14857,Suero,hispanic
14858,Suero,hispanic
14859,Suero,hispanic
14860,Suero,hispanic
14861,Suero,hispanic
14862,Walsh,white
14863,Glascock,white
14864,Christopher,white
14865,Walsh,white
14866,Christopher,white
14867,Walsh,white
14868,Walsh,white
14869,Bryan,white
14870,Walsh,white
14871,Walsh,white
14872,Glascock,white
14873,Walsh,white
14874,Christopher,white
14875,Christopher,white
14876,Walsh,white
14877,Walsh,white
14878,Christopher,white
14879,Christopher,white
14880,Walsh,white
14881,Christopher,white
14882,Walsh,white
14883,Glascock,white
14884,Walsh,white
14885,Glascock,white
14886,Goldenberg,white
14887,Walsh,white
14888,Goldenberg,white
14889,’m,api
14890,Lopez,hispanic
14891,Lopez,hispanic
14892,Martin,white
14893,Martin,white
14894,Brasfield,white
14895,Jones,white
14896,P,api
14897,McLaughlin,white
14898,McLaughlin,white
14899,Walsh,white
14900,Pistole,white
14901,Logan,white
14902,Pocasset,white
14903,Ciocon,hispanic
14904,Yak,api
14905,Yak,api
14906,Yak,api
14907,Whisper,white
14908,Yak,api
14909,Schneller,white
14910,Buffington,white
14911,Droll,white
14912,Yak,api
14913,Yak,api
14914,Yak,api
14915,Yak,api
14916,Yak,api
14917,Picariello,white
14918,Yak,api
14919,Greer,white
14920,Yak,api
14921,Yak,api
14922,High,white
14923,Jette,white
14924,Yak,api
14925,Greer,white
14926,Yak,api
14927,Jette,white
14928,Buffington,white
14929,Buffington,white
14930,Yak,api
14931,Facebook,white
14932,Yak,api
14933,Chettiar,white
14934,Chettiar,white
14935,Yak,api
14936,Yak,api
14937,Dunn,white
14938,Yak,api
14939,Yak,api
14940,Yak,api
14941,Facebook,white
14942,Buffington,white
14943,Yak,api
14944,Yak,api
14945,R,api
14946,Semedo,hispanic
14947,Semedo,hispanic
14948,J,api
14949,Baker,white
14950,Warren,white
14951,Blasio,hispanic
14952,Baker,white
14953,Baker,white
14954,Denterlein,white
14955,Baker,white
14956,Baker,white
14957,Baker,white
14958,Baker,white
14959,Baker,white
14960,Baker,white
14961,Berry,white
14962,Regan,white
14963,Baker,white
14964,Regan,white
14965,Baker,white
14966,Drumgold,white
14967,Drumgold,white
14968,Drumgold,white
14969,Moore,white
14970,C,api
14971,Walsh,white
14972,Drumgold,white
14973,Drumgold,white
14974,Walsh,white
14975,Norton,white
14976,Drumgold,white
14977,Moore,white
14978,Moore,white
14979,Flanagan,white
14980,Drumgold,white
14981,Conley,white
14982,Flanagan,white
14983,Drumgold,white
14984,Drumgold,white
14985,Drumgold,white
14986,Adams,white
14987,Moore,white
14988,Alice,white
14989,Moore,white
14990,Adams,white
14991,Moore,white
14992,Adams,white
14993,Adams,white
14994,Drumgold,white
14995,Adams,white
14996,Drumgold,white
14997,Francis,white
14998,Mickey,white
14999,Roache,white
15000,Moore,white
15001,Drumgold,white
15002,Scapicchio,white
15003,Walsh,white
15004,Drumgold,white
15005,Scapicchio,white
15006,Reilly,white
15007,Scapicchio,white
15008,Shawn,white
15009,Cowans,white
15010,Cowans,white
15011,Cowans,white
15012,Aug,white
15013,Moore,white
15014,Drumgold,white
15015,Drumgold,white
15016,Drumgold,white
15017,Drumgold,white
15018,Drumgold,white
15019,Drumgold,white
15020,Drumgold,white
15021,Moore,white
15022,Drumgold,white
15023,Drumgold,white
15024,T,api
15025,Drumgold,white
15026,Drumgold,white
15027,Drumgold,white
15028,Drumgold,white
15029,Drumgold,white
15030,Drumgold,white
15031,Drumgold,white
15032,Drumgold,white
15033,Taylor,white
15034,Anthony,white
15035,McPherson,white
15036,Moore,white
15037,Moore,white
15038,Walsh,white
15039,Murphy,white
15040,Drumgold,white
15041,Taylor,white
15042,Drumgold,white
15043,Taylor,white
15044,Drumgold,white
15045,Taylor,white
15046,Shawn,white
15047,Drumgold,white
15048,Taylor,white
15049,Drumgold,white
15050,Drumgold,white
15051,Taylor,white
15052,Drumgold,white
15053,Moore,white
15054,Herald,white
15055,Moore,white
15056,Walsh,white
15057,Drumgold,white
15058,Taylor,white
15059,Walsh,white
15060,Walsh,white
15061,Peaks,white
15062,Walsh,white
15063,Walsh,white
15064,Drumgold,white
15065,Walsh,white
15066,Walsh,white
15067,Anthony,white
15068,Anthony,white
15069,Walsh,white
15070,Anthony,white
15071,Drumgold,white
15072,Taylor,white
15073,Drumgold,white
15074,Anthony,white
15075,Drumgold,white
15076,Drumgold,white
15077,Taylor,white
15078,Anthony,white
15079,Anthony,white
15080,Drumgold,white
15081,Taylor,white
15082,Moore,white
15083,Anthony,white
15084,Anthony,white
15085,Walsh,white
15086,Anthony,white
15087,Drumgold,white
15088,Taylor,white
15089,Anthony,white
15090,Anthony,white
15091,Drumgold,white
15092,Taylor,white
15093,Taylor,white
15094,Taylor,white
15095,Drumgold,white
15096,Drumgold,white
15097,Anthony,white
15098,Anthony,white
15099,Drumgold,white
15100,Taylor,white
15101,Yo,white
15102,Anthony,white
15103,’m,api
15104,’m,api
15105,Burns,white
15106,Walsh,white
15107,Drumgold,white
15108,Wall,white
15109,Walsh,white
15110,Anthony,white
15111,Shawn,white
15112,Lug,white
15113,Anthony,white
15114,Drumgold,white
15115,Taylor,white
15116,Anthony,white
15117,Moore,white
15118,Graham,white
15119,Graham,white
15120,Anthony,white
15121,Taylor,white
15122,Taylor,white
15123,Shawn,white
15124,Shawn,white
15125,Graham,white
15126,Graham,white
15127,Graham,white
15128,Drumgold,white
15129,Taylor,white
15130,Hullum,white
15131,Hullum,white
15132,Graham,white
15133,Moore,white
15134,Drumgold,white
15135,Beauchesne,white
15136,Moore,white
15137,Drumgold,white
15138,Drumgold,white
15139,Taylor,white
15140,Taylor,white
15141,Drumgold,white
15142,Drumgold,white
15143,McPherson,white
15144,Moore,white
15145,Taylor,white
15146,McPherson,white
15147,McPherson,white
15148,Drumgold,white
15149,Taylor,white
15150,Moore,white
15151,McPherson,white
15152,Taylor,white
15153,Drumgold,white
15154,Shawn,white
15155,Shawn,white
15156,McPherson,white
15157,Drumgold,white
15158,Taylor,white
15159,Moore,white
15160,McPherson,white
15161,Taylor,white
15162,Shawn,white
15163,McPherson,white
15164,McPherson,white
15165,Shawn,white
15166,McPherson,white
15167,Evans,white
15168,Moore,white
15169,Evans,white
15170,Evans,white
15171,Evans,white
15172,Drumgold,white
15173,Taylor,white
15174,Taylor,white
15175,Evans,white
15176,Drumgold,white
15177,Taylor,white
15178,Evans,white
15179,Evans,white
15180,Moore,white
15181,Evans,white
15182,Evans,white
15183,Drumgold,white
15184,Taylor,white
15185,Evans,white
15186,Evans,white
15187,Evans,white
15188,Evans,white
15189,Drumgold,white
15190,Taylor,white
15191,Drumgold,white
15192,Taylor,white
15193,Evans,white
15194,Evans,white
15195,Drumgold,white
15196,Evans,white
15197,Evans,white
15198,Evans,white
15199,Drumgold,white
15200,E,api
15201,Woodley,white
15202,Drumgold,white
15203,Woodley,white
15204,Alexander,white
15205,Alexander,white
15206,Drumgold,white
15207,Alexander,white
15208,Drumgold,white
15209,Drumgold,white
15210,Barr,white
15211,Finnerty,white
15212,Manning,white
15213,Woodley,white
15214,Alexander,white
15215,Astrocytoma,hispanic
15216,Alexander,white
15217,Mary,white
15218,Mary,white
15219,Alexander,white
15220,Drumgold,white
15221,’d,api
15222,Alexander,white
15223,Barr,white
15224,Drumgold,white
15225,Drumgold,white
15226,Drumgold,white
15227,Drumgold,white
15228,Scapicchio,white
15229,Drumgold,white
15230,Graham,white
15231,Drumgold,white
15232,Drumgold,white
15233,Moore,white
15234,Graham,white
15235,Rouse,white
15236,Conley,white
15237,Drumgold,white
15238,Conley,white
15239,Conley’s,white
15240,Woodley,white
15241,Drumgold,white
15242,Moore,white
15243,Moore,white
15244,Lehr,white
15245,Abramson,white
15246,Baquet,white
15247,Abramson,white
15248,Baquet,white
15249,Keller,white
15250,Abramson,white
15251,Baquet,white
15252,Baquet,white
15253,Baquet,white
15254,Sulzberger,white
15255,Jr,api
15256,Abramson,white
15257,Ozawa,white
15258,Ozawa,white
15259,—,api
15260,Ozawa,white
15261,Ozawa,white
15262,Murakami,api
15263,Ozawa,white
15264,Ozawa,white
15265,critics’,white
15266,Tommasini,api
15267,Ozawa,white
15268,Ozawa,white
15269,Kennedy,white
15270,Berlioz,hispanic
15271,Ozawa,white
15272,Charlie,white
15273,Ozawa,white
15274,Saito,api
15275,Yukiyoshi,api
15276,Ozawa,white
15277,Haydn,white
15278,Ozawa,white
15279,Harada,api
15280,Ozawa,white
15281,Ozawa,white
15282,Goerne,white
15283,Goerne,white
15284,Ozawa,white
15285,Goerne,white
15286,Nelsons,white
15287,Nelsons,white
15288,Ozawa,white
15289,Boros,white
15290,Gens,white
15291,Gens,white
15292,Chibok,white
15293,Jonathan,api
15294,Yobe,white
15295,Jonathan,api
15296,Jonathan,api
15297,—,api
15298,Alfaro,hispanic
15299,Alfaro,hispanic
15300,Conti,white
15301,Nashua,white
15302,Conti,white
15303,Cesar,white
15304,Gerlens,white
15305,Germain,white
15306,WERS,white
15307,Germain,white
15308,Wichers,white
15309,Rodrigues,hispanic
15310,Rodrigues,hispanic
15311,Carter,white
15312,Carter,white
15313,Carter,white
15314,Nsereko,white
15315,Nsereko,white
15316,Babbist,white
15317,Nsereko,white
15318,Nsereko,white
15319,Coakley,white
15320,East,white
15321,Coakley,white
15322,Coakley,white
15323,Coakley,white
15324,Foley,white
15325,Coakley,white
15326,Coakley,white
15327,Coakley,white
15328,Grossman,white
15329,Kayyem,api
15330,Coakley,white
15331,Coakley,white
15332,Grossman,white
15333,M,api
15334,Don,api
15335,Kayyem,api
15336,Avellone,white
15337,Coakley,white
15338,Coakley,white
15339,Patrick,white
15340,Coakley,white
15341,Baker,white
15342,Coakley,white
15343,Baker,white
15344,Coakley,white
15345,Baker,white
15346,Catalyst,white
15347,Baker,white
15348,Christie,white
15349,Baker,white
15350,Baker,white
15351,Patrick,white
15352,Charlie,white
15353,Baker,white
15354,Buckley,white
15355,Coakley,white
15356,Baker,white
15357,Coakley,white
15358,Coakley,white
15359,Baker,white
15360,Baker,white
15361,Baker,white
15362,Coakley,white
15363,Baker,white
15364,Catalyst,white
15365,Baker,white
15366,Catalyst,white
15367,Baker,white
15368,Catalyst,white
15369,Hernandez,hispanic
15370,Conley,white
15371,Hernandez,hispanic
15372,Abreu,hispanic
15373,Furtado,hispanic
15374,Hernandez,hispanic
15375,Hernandez,hispanic
15376,Conley,white
15377,Abreu,hispanic
15378,Furtado,hispanic
15379,Hernandez,hispanic
15380,Hernandez,hispanic
15381,Abreu,hispanic
15382,Furtado,hispanic
15383,Conley,white
15384,Hernandez,hispanic
15385,Hernandez,hispanic
15386,n“This,white
15387,Evans,white
15388,Conley,white
15389,Conley,white
15390,Abreu,hispanic
15391,Furtado,hispanic
15392,Furtado,hispanic
15393,Vincente,hispanic
15394,Hernandez,hispanic
15395,Abreu,hispanic
15396,Abreu,hispanic
15397,Furtado,hispanic
15398,Hernandez,hispanic
15399,William,white
15400,Kennedy,white
15401,Abreu,hispanic
15402,Furtado,hispanic
15403,Danny,white
15404,Kennedy,white
15405,Kennedy,white
15406,Hernandez,hispanic
15407,Singleton,white
15408,Conley,white
15409,Abreu,hispanic
15410,Furtado,hispanic
15411,Hernandez,hispanic
15412,Lloyd’s,white
15413,Hernandez,hispanic
15414,Hernandez,hispanic
15415,Hernandez,hispanic
15416,Abreu,hispanic
15417,Furtado,hispanic
15418,Fee,api
15419,Sultan,white
15420,Hernandez,hispanic
15421,Hernandez,hispanic
15422,Hernandez,hispanic
15423,Wallace,white
15424,Hernandez,hispanic
15425,Hernandez’s,white
15426,Hernandez,hispanic
15427,Wallace,white
15428,Lloyd,white
15429,Lloyd,white
15430,Hernandez,hispanic
15431,Thompson,white
15432,Garsh,white
15433,Wallace,white
15434,Wallace,white
15435,Ortiz,hispanic
15436,Wallace,white
15437,Lloyd,white
15438,Ortiz,hispanic
15439,Wallace,white
15440,Wallace,white
15441,Ortiz,hispanic
15442,Miliotte,white
15443,Hernandez,hispanic
15444,Abreu,hispanic
15445,Furtado,hispanic
15446,Meier,white
15447,Wallace,white
15448,Meier,white
15449,Wallace,white
15450,Ward,white
15451,Ward,white
15452,Wallace,white
15453,Wallace,white
15454,Brown,white
15455,Shaheen,white
15456,Brown,white
15457,Shaheen,white
15458,Clinton,white
15459,Haram,white
15460,Clinton,white
15461,Shaheen,white
15462,Shah,api
15463,Clinton,white
15464,Shah,api
15465,Jackson,black
15466,Jackson,black
15467,Shaheen,white
15468,Boulevard,white
15469,Hernandez,hispanic
15470,Conley,white
15471,Hernandez,hispanic
15472,Abreu,hispanic
15473,Furtado,hispanic
15474,Hernandez,hispanic
15475,Hernandez,hispanic
15476,Conley,white
15477,Abreu,hispanic
15478,Furtado,hispanic
15479,Hernandez,hispanic
15480,Hernandez,hispanic
15481,Abreu,hispanic
15482,Furtado,hispanic
15483,Conley,white
15484,Hernandez,hispanic
15485,Hernandez,hispanic
15486,n“This,white
15487,Evans,white
15488,Conley,white
15489,Conley,white
15490,Conley,white
15491,Abreu,hispanic
15492,Furtado,hispanic
15493,Hernandez,hispanic
15494,Singleton,white
15495,Conley,white
15496,William,white
15497,Kennedy,white
15498,Abreu,hispanic
15499,Furtado,hispanic
15500,Danny,white
15501,Kennedy,white
15502,Kennedy,white
15503,Abreu,hispanic
15504,Furtado,hispanic
15505,Kennedy,white
15506,Ernesto,white
15507,Abreu,hispanic
15508,Furtado,hispanic
15509,Hernandez,hispanic
15510,Hernandez,hispanic
15511,Lloyd’s,white
15512,Hernandez,hispanic
15513,Hernandez,hispanic
15514,Hernandez,hispanic
15515,Hernandez,hispanic
15516,Abreu,hispanic
15517,Furtado,hispanic
15518,Hernandez,hispanic
15519,Fee,api
15520,Sultan,white
15521,Hernandez,hispanic
15522,Hernandez,hispanic
15523,Hernandez,hispanic
15524,Wallace,white
15525,Hernandez,hispanic
15526,Hernandez’s,white
15527,Hernandez,hispanic
15528,Hernandez,hispanic
15529,Dershowitz,white
15530,Simpson,white
15531,Conley,white
15532,Hernandez,hispanic
15533,Lloyd,white
15534,Hernandez,hispanic
15535,Abreu,hispanic
15536,Furtado,hispanic
15537,Hernandez,hispanic
15538,Slotnick,white
15539,Slotnick,white
15540,Goetz,white
15541,Hernandez,hispanic
15542,Hernandez,hispanic
15543,Abreu,hispanic
15544,Furtado,hispanic
15545,Conley,white
15546,Attleborough,white
15547,Miliote,white
15548,Miliote,white
15549,Lloyd,white
15550,Gerard,white
15551,Jr,api
15552,Bristol,white
15553,Cavallaro,white
15554,Cavallaro,white
15555,Dershowitz,white
15556,Lloyd,white
15557,W,api
15558,Jr,api
15559,“Whitey,white
15560,Bulger,white
15561,Bristol,white
15562,Carney,white
15563,Hernandez,hispanic
15564,Hernandez,hispanic
15565,Hernandez,hispanic
15566,Fee,api
15567,Rankin,white
15568,Sultan,white
15569,Cunha,white
15570,Cunha,white
15571,Moran,white
15572,Fenway,white
15573,Bradley,white
15574,Moran,white
15575,Moran,white
15576,Moran,white
15577,Moran,white
15578,Moran,white
15579,Carroll,white
15580,Carroll,white
15581,Moran,white
15582,Trevisan,api
15583,Moran,white
15584,Moran,white
15585,Bradley,white
15586,Moran,white
15587,Bradley,white
15588,Moran,white
15589,Bradley,white
15590,Bradley,white
15591,An,api
15592,Bradley,white
15593,Daniel,white
15594,Ifill,white
15595,Daniel,white
15596,Dolan,white
15597,Ifill,white
15598,Michael,white
15599,Michael,white
15600,Michael,white
15601,Michael,white
15602,Michael,white
15603,Walsh,white
15604,Silva,white
15605,Silva,white
15606,Walsh,white
15607,Walsh,white
15608,Silva,white
15609,Barros,hispanic
15610,Walsh,white
15611,Carvalho,white
15612,Montrond,white
15613,Carvalho,white
15614,Barros,hispanic
15615,Carvalho,white
15616,Walsh,white
15617,Carvalho,white
15618,Barros,hispanic
15619,Walsh,white
15620,Silva,white
15621,Walsh,white
15622,Walsh,white
15623,Walsh,white
15624,Walsh,white
15625,Silva,white
15626,Walsh,white
15627,Walsh,white
15628,Hernandez,hispanic
15629,Abreu,hispanic
15630,Furtado,hispanic
15631,Hernandez,hispanic
15632,Hernandez,hispanic
15633,Conley,white
15634,Abreu,hispanic
15635,Furtado,hispanic
15636,Hernandez,hispanic
15637,Hernandez,hispanic
15638,Conley,white
15639,Conley,white
15640,Hernandez,hispanic
15641,Rankin,white
15642,Sultan,white
15643,Hernandez,hispanic
15644,Lloyd,white
15645,Abreu,hispanic
15646,Furtado,hispanic
15647,Furtado,hispanic
15648,Vicente,hispanic
15649,Kennedy,white
15650,Abreu,hispanic
15651,Furtado,hispanic
15652,Hernandez,hispanic
15653,Hernandez,hispanic
15654,Danny,white
15655,Kennedy,white
15656,Hernandez,hispanic
15657,Furtado,hispanic
15658,Abreu,hispanic
15659,Hernandez,hispanic
15660,Hernandez,hispanic
15661,Hernandez,hispanic
15662,Abreu,hispanic
15663,Furtado,hispanic
15664,Hernandez,hispanic
15665,Bradley,white
15666,Furtado,hispanic
15667,Hernandez,hispanic
15668,Hernandez,hispanic
15669,Abreu,hispanic
15670,Furtado,hispanic
15671,Hernandez,hispanic
15672,Hernandez,hispanic
15673,Singleton,white
15674,Conley,white
15675,Hernandez,hispanic
15676,Parker,white
15677,Singleton,white
15678,Parker,white
15679,Parker,white
15680,Singleton,white
15681,Conley,white
15682,Hernandez,hispanic
15683,Hernandez,hispanic
15684,Kennedy,white
15685,Hernandez,hispanic
15686,victims’,white
15687,Kennedy,white
15688,Abreu,hispanic
15689,Furtado,hispanic
15690,Hernandez,hispanic
15691,Kennedy,white
15692,Abreu,hispanic
15693,Furtado,hispanic
15694,Abreu,hispanic
15695,Furtado,hispanic
15696,Lloyd,white
15697,Abreu,hispanic
15698,Furtado,hispanic
15699,Hernandez,hispanic
15700,Lloyd,white
15701,Hernandez,hispanic
15702,Hashem,white
15703,Hernandez,hispanic
15704,Hernandez,hispanic
15705,Hernandez,hispanic
15706,Sultan,white
15707,Wark,white
15708,Conley,white
15709,Sultan,white
15710,Furtado,hispanic
15711,Abreu,hispanic
15712,Sutter,white
15713,Garsh,white
15714,Hernandez,hispanic
15715,Lloyd,white
15716,Coakley,white
15717,Wade,white
15718,Brodoff,white
15719,Ellen,white
15720,Blizzard,white
15721,n,api
15722,Maureen,white
15723,Brodoff,white
15724,Wade,white
15725,Kate,white
15726,Ellen,white
15727,Maureen,white
15728,Ellen,white
15729,Maureen,white
15730,Ellen,white
15731,Maureen,white
15732,Maureen,white
15733,Ellen,white
15734,Maureen,white
15735,Ellen,white
15736,’m,api
15737,Maureen,white
15738,Ellen,white
15739,Maureen,white
15740,Ellen,white
15741,Maureen,white
15742,Ellen,white
15743,Maureen,white
15744,Maureen,white
15745,Maureen,white
15746,Ellen,white
15747,Maureen,white
15748,Maureen,white
15749,Ellen,white
15750,Ellen,white
15751,Ellen,white
15752,Maureen,white
15753,Ellen,white
15754,Maureen,white
15755,Maureen,white
15756,Ellen,white
15757,Maureen,white
15758,Kate,white
15759,Maureen,white
15760,Kate,white
15761,Maureen,white
15762,Ellen,white
15763,Kate,white
15764,Maureen,white
