,term,weight
2069,pm,0.0052016026629887815
3914,glynn,0.0019144787579055934
4154,figueroa,0.0019077674667357146
247,vs,0.001641165068627198
4347,evictions,0.001531952437520832
3418,inventor,0.0012140338424681822
4723,devonish,0.0012140338424681822
4534,east,0.001171285684700492
3918,gladstone,0.0011562227071125544
447,uber,0.0011248697029663437
3419,invented,0.0011132320906700667
5670,blake,0.0011089138714465861
2392,officers,0.0010947279900716939
2664,muslim,0.0010650113743219051
5938,arteaga,0.0010406004364012988
4348,eviction,0.0009573663993587814
2897,massport,0.0009522947584588955
445,uberx,0.0009249781656900435
2671,munoz,0.0008671670303344158
3969,gang,0.0008623784814047002
2973,magnetron,0.000809355894978788
5680,bishoff,0.000809355894978788
1406,said,0.0008038712004193675
2663,muslims,0.0007856641285981268
2991,lyft,0.0007249160308005325
6103,airport,0.0007237819397503734
2657,n1,0.0007232046987695126
4748,desmond,0.0007224448143039975
4784,delgado,0.0007038700388609227
2448,nst,0.0006937336242675326
3039,logan,0.0006887539418621029
5554,bridgewater,0.0006757880466061987
3618,howe,0.0006749910521848785
2328,orient,0.0006749910521848785
4114,fisk,0.0006749910521848785
1122,sleep,0.0006703176599472988
6102,airports,0.0006624659189279273
2262,paniagua,0.0006359224889119049
751,tba,0.0006267774056002443
3343,jetblue,0.0006210617989949319
4531,eastie,0.0006210617989949319
5614,boston,0.000599746838009214
1648,registration,0.0005913145407804238
5326,charter,0.0005522885330734225
5272,cintolo,0.000530350112430976
1597,rent,0.0005287868933681705
3393,irobot,0.0005203002182006494
2621,nbrighton,0.0005203002182006494
2521,nmarblehead,0.0005203002182006494
2608,neast,0.0005203002182006494
1675,redeemer,0.0005203002182006494
2556,nhanover,0.0005203002182006494
4552,durrani,0.0005203002182006494
2426,nxaverian,0.0005203002182006494
6,zogby,0.0005203002182006494
2613,nduxbury,0.0005203002182006494
3606,hundred,0.0005113630934604876
1354,school,0.0005103394663468944
1396,salvador,0.0005089060985920305
3968,gangs,0.0005068410349546489
4365,evans,0.0005068152561761247
5672,blades,0.0005057113700127982
1733,razor,0.0005057113700127982
3084,limos,0.0004968494391959455
5851,awake,0.0004968494391959455
1352,schools,0.00048389022495348515
4179,fernandez,0.0004821364658463418
3929,gillette,0.0004663919902111756
5954,armando,0.00046248908284502176
2576,neutralized,0.00046248908284502176
1368,scalcione,0.00046248908284502176
2980,madaro,0.00046248908284502176
1479,ristano,0.00046248908284502176
2119,pineda,0.00045544531926295
2374,one,0.0004524405970946702
4494,el,0.0004499478811865374
2681,ms,0.00044418284782016726
4032,four,0.000443586202816288
712,tenants,0.00043648007144340376
2529,nking,0.00043392281926170757
2518,nmillis,0.00043392281926170757
6206,accompanying,0.0004334668885823985
1512,revere,0.0004311892407023501
3566,immigrants,0.00042950445438654633
4320,exhibit,0.0004249507766761742
5884,attleboro,0.00042236752912887417
3206,landlord,0.00042236752912887417
3205,landlords,0.0004219737054291589
735,teen,0.0004190208685856676
63,wounded,0.0004186543568181409
4350,evicted,0.0004140411993299546
2177,percent,0.0004115328081380107
3228,krim,0.000404677947489394
944,stevedores,0.000404677947489394
1334,seamstresses,0.000404677947489394
3391,ironsides,0.000404677947489394
6035,anesthetized,0.000404677947489394
350,uptight,0.000404677947489394
1003,spreadsheets,0.000404677947489394
2503,nonna,0.000404677947489394
937,stodgy,0.000404677947489394
3307,jubeliee,0.000404677947489394
3711,herrick,0.000404677947489394
2791,midwestern,0.000404677947489394
4832,debtor,0.000404677947489394
2118,pino,0.000404677947489394
4351,evict,0.000404677947489394
1890,prof,0.000404677947489394
1896,procure,0.000404677947489394
1732,razors,0.000404677947489394
1724,reactor,0.000404677947489394
4343,evolves,0.000404677947489394
5555,bricklin,0.000404677947489394
5000,copyrighted,0.000404677947489394
246,vulcanization,0.000404677947489394
1178,shuts,0.000404677947489394
5499,burnishes,0.000404677947489394
4410,entailed,0.000404677947489394
5660,bling,0.000404677947489394
5485,c9,0.000404677947489394
4553,durable,0.000404677947489394
3035,longshoremen,0.000404677947489394
4876,daiichi,0.000404677947489394
592,topol,0.000404677947489394
2175,percy,0.000404677947489394
3057,livery,0.000404677947489394
3991,fukushima,0.000404677947489394
3931,giblin,0.000404677947489394
3896,googling,0.000404677947489394
6224,abolish,0.000404677947489394
753,taxi,0.0003997645630381505
458,two,0.0003945702881639566
4668,displacement,0.00039420969385361586
704,terminal,0.00039420969385361586
2525,nlatin,0.0003857091726770734
2750,mitigate,0.00038167957394402295
4575,drivers,0.0003779639198601608
4908,cruz,0.00037458928055878463
253,voters,0.0003743562512982405
1083,societal,0.0003726370793969591
5929,ashton,0.0003726370793969591
895,students,0.0003672112955628236
2030,police,0.00036606628387751916
243,wage,0.0003646344398093486
5314,chelsea,0.0003642754154314063
2899,massachusetts,0.0003572866659530175
3809,hailing,0.000354874055266217
3805,haley,0.0003499594631450847
1594,renters,0.000349872942782021
4923,cristofer,0.0003468668121337663
2874,mazen,0.0003468668121337663
3817,gurhan,0.0003468668121337663
2523,nlincoln,0.0003468668121337663
766,tardiness,0.0003468668121337663
6090,algaranaz,0.0003468668121337663
4800,defelippo,0.0003468668121337663
6293,12o,0.0003468668121337663
2430,nwatertown,0.0003468668121337663
2078,pleitez,0.0003468668121337663
2630,nauset,0.00033789402330309935
4268,extremes,0.00033749552609243925
5382,caves,0.00033749552609243925
3857,gridlock,0.00033749552609243925
4561,dubai,0.00033749552609243925
2643,narrated,0.00033749552609243925
2216,patented,0.00033749552609243925
5567,breakthroughs,0.00033749552609243925
3096,lightfoot,0.00033749552609243925
4787,delegations,0.00033749552609243925
2017,polytechnic,0.00033749552609243925
4710,digitize,0.00033749552609243925
2580,netherlands,0.00033749552609243925
2336,organ,0.00033749552609243925
5629,boncore,0.00033749552609243925
5905,assurance,0.00033749552609243925
2840,meier,0.00033749552609243925
2821,mergers,0.00033749552609243925
4457,emoji,0.00033749552609243925
2478,nother,0.00033749552609243925
1788,quiz,0.00033749552609243925
5312,chemists,0.00033749552609243925
3346,jeremy,0.0003331371358651254
5657,blocked,0.00033172485429698687
1208,shootout,0.00033123295946396367
585,toss,0.00033123295946396367
3264,khan,0.00032510016643679885
5562,bred,0.00032510016643679885
732,teenagers,0.0003241195020527543
5265,city,0.00032299966224486987
462,twenty,0.0003209171677066847
1735,raynham,0.0003180663116200191
2707,morris,0.0003180663116200191
661,thirty,0.0003156562305311652
