,term,weight
2774,mattahunt,0.001686593835210295
2773,mattapan,0.0015794591997472195
5231,campbell,0.0014303526994508898
1740,reardon,0.0013947103534073062
3736,gettleman,0.0012552393180665755
4977,collar,0.0011787643576532257
4961,colón,0.001115768282725845
3473,hollie,0.001115768282725845
4134,etienne,0.0010488306812949902
469,trolleys,0.0009305345297711973
5850,affleck,0.0009305345297711973
1412,said,0.0009214510357886342
2920,liu,0.0009208130063337313
3461,homicides,0.000917076487039762
890,streetcar,0.0008989977268242772
248,violence,0.0008807631260484915
3211,jackson,0.0008504757781695874
5029,clergy,0.0008424166326480075
1079,sociologists,0.0008368262120443837
2365,odney,0.0008368262120443837
470,trolley,0.0008278865250380018
3731,gilmore,0.0008142177135497976
4092,exercises,0.0008057113805420149
5505,batman,0.0007991090905104687
3876,flonory,0.0007991090905104687
1993,poverty,0.0007330759395552231
2444,norton,0.0007160541377508062
4161,epstein,0.0006992204541966602
642,theresa,0.000697900897328398
5849,affluence,0.000697900897328398
262,vick,0.0006973551767036531
4309,dunkley,0.0006973551767036531
169,wealthiest,0.0006793159163257497
1296,segregation,0.000665889713679094
3348,income,0.000652800905188882
3115,kenneally,0.0006453501205094622
3437,houde,0.0006276196590332877
1399,sampson,0.0006276196590332877
4305,duxbury,0.0006030623728688655
2039,police,0.000600019437670185
254,villa,0.0005993318178828515
70,workouts,0.0005815840811069983
2354,officers,0.0005782719474484355
5425,bischoff,0.0005578841413629225
4826,constrains,0.0005578841413629225
5520,barrientos,0.0005578841413629225
5248,calderón,0.0005578841413629225
2153,percent,0.0005564238971474842
5753,andover,0.0005265103954050046
5848,affluent,0.0005231990607478596
1080,sociologist,0.0005228757000240011
3187,jets,0.0005228757000240011
2524,neighborhoods,0.0005182379434216765
2022,poorest,0.0005126030169385356
4561,defensive,0.0004994431815690429
2973,letter,0.00048193627429609953
5397,blue,0.000474700852383044
2413,ntim,0.00046526726488559865
2945,linebacker,0.00046526726488559865
1116,sled,0.00046526726488559865
1828,quarterback,0.00046040650316686566
89,wong,0.00046040650316686566
2946,line,0.0004549284690672992
2243,panthers,0.0004494988634121386
555,torres,0.0004494988634121386
4927,community,0.00044694450920874186
168,wealthy,0.0004458242180106669
2819,manchester,0.0004458242180106669
2336,one,0.00044041805705049045
3097,kids,0.0004364108997235171
5627,assaults,0.0004357297500200009
4396,divide,0.00042864158460117303
5060,city,0.00042858531262156063
3342,increases,0.0004272482089268891
98,witnesses,0.0004271633075105756
5363,bowl,0.0004221436610082058
380,undrafted,0.00041841310602219186
3594,hackenberg,0.00041841310602219186
4522,depaola,0.00041841310602219186
26,year,0.00041040290541943385
967,stanford,0.00040758954979544976
5527,barbershop,0.0004071088567748988
2500,nfl,0.0004042901833051642
3020,lawrence,0.0004041148460693079
5087,chin,0.00039955454525523435
4967,colonials,0.00039955454525523435
4896,compounded,0.00039955454525523435
33,xa0the,0.00039955454525523435
2023,poor,0.00038839160649521785
4753,councilor,0.00038839160649521785
2671,ministers,0.00038367208597238806
4128,evans,0.00038339100780934336
1357,schools,0.00038185953725807745
5236,cameras,0.00037834464379508123
2736,median,0.0003746832579948919
1697,reduction,0.00037362375397916226
1887,proportion,0.00036183742372131926
3221,isolation,0.00036183742372131926
3827,fowler,0.000348950448664199
4226,embroiled,0.00034867758835182655
5855,afc,0.00034867758835182655
1690,refiled,0.00034867758835182655
5196,carpetbagger,0.00034867758835182655
4454,dino,0.00034867758835182655
2934,linsky,0.00034867758835182655
5308,broncos,0.00034867758835182655
2132,perturbed,0.00034867758835182655
277,veiled,0.00034867758835182655
164,weathersby,0.00034867758835182655
975,stall,0.00034867758835182655
3110,keosha,0.00034867758835182655
4768,cornerback,0.00034867758835182655
1354,scientist,0.00034858380001600073
5129,chandler,0.00034858380001600073
2584,muscle,0.00034858380001600073
1191,shotgun,0.00034858380001600073
5555,backpacks,0.00034858380001600073
3289,instrument,0.00034858380001600073
2608,mounting,0.0003453048773751492
1359,school,0.00034286825009724855
683,teens,0.0003421021051257708
1414,safety,0.00034194333128941435
5369,boston,0.00033634232022587885
3600,gunshots,0.00033168430507787594
5110,charter,0.00032601571496500856
422,two,0.0003236501571984872
170,wealth,0.00031579215442422234
1204,shooting,0.0003108575738994676
2420,nthat,0.0003091630813510079
1438,ruiz,0.00030693766877791046
4330,driscoll,0.00030693766877791046
1462,rosado,0.00030693766877791046
30,yancey,0.0003050108250140006
4007,fares,0.00030153118643443274
2859,lyrics,0.00029966590894142577
57,would,0.000298710975463512
4074,experiences,0.0002948458214268026
4036,factory,0.0002948458214268026
1773,rapes,0.00029079204055349915
5612,astoria,0.00029079204055349915
4378,dolphins,0.00029079204055349915
2672,ministerial,0.00029079204055349915
3059,lambasted,0.00029079204055349915
633,thinly,0.00029079204055349915
605,thumbing,0.00029079204055349915
80,worded,0.00029079204055349915
1086,snub,0.00029079204055349915
1209,shirtless,0.00029079204055349915
3449,hoppie,0.00029079204055349915
2378,obtained,0.00028538130586246884
5156,census,0.00028538130586246884
2962,library,0.0002834919260565292
3627,grow,0.00027977181650952086
4015,families,0.0002793403182554637
817,sumol,0.00027894207068146124
1726,reciprocity,0.00027894207068146124
3420,hulled,0.00027894207068146124
3585,halloran,0.00027894207068146124
2910,lobstermen,0.00027894207068146124
229,volvos,0.00027894207068146124
2620,motels,0.00027894207068146124
20,yessayan,0.00027894207068146124
3413,hunker,0.00027894207068146124
379,uneducated,0.00027894207068146124
1018,spence,0.00027894207068146124
5947,abrahim,0.00027894207068146124
2605,mousseline,0.00027894207068146124
1732,receivers,0.00027894207068146124
1473,romances,0.00027894207068146124
5676,archipelago,0.00027894207068146124
3405,hypocrite,0.00027894207068146124
5526,barbosa,0.00027894207068146124
1232,sharksmouth,0.00027894207068146124
3137,jus,0.00027894207068146124
3148,jumble,0.00027894207068146124
4775,copenhagen,0.00027894207068146124
1081,sociological,0.00027894207068146124
5328,bridgeport,0.00027894207068146124
1670,regularity,0.00027894207068146124
2665,mio,0.00027894207068146124
2967,lexuses,0.00027894207068146124
4984,cohesion,0.00027894207068146124
1133,sixfold,0.00027894207068146124
3744,gent,0.00027894207068146124
5501,battlebots,0.00027894207068146124
267,vette,0.00027894207068146124
1125,skied,0.00027894207068146124
263,vicente,0.00027894207068146124
2387,oboe,0.00027894207068146124
517,trajectories,0.00027894207068146124
3102,kiah,0.00027894207068146124
3856,footjoy,0.00027894207068146124
3049,lany,0.00027894207068146124
3767,gandules,0.00027894207068146124
1088,snobby,0.00027894207068146124
4511,deprivation,0.00027894207068146124
3084,kishke,0.00027894207068146124
4144,esiason,0.00027894207068146124
3555,hastened,0.00027894207068146124
3158,jowl,0.00027894207068146124
532,tracts,0.00027894207068146124
1742,reams,0.00027894207068146124
18,yiddish,0.00027894207068146124
3673,grandkid,0.00027894207068146124
5546,baggses,0.00027894207068146124
3880,flinn,0.00027894207068146124
1421,sacs,0.00027894207068146124
1802,rackard,0.00027894207068146124
4636,dampening,0.00027894207068146124
2280,outwit,0.00027894207068146124
1813,quintupled,0.00027894207068146124
602,thyme,0.00027894207068146124
2562,napoleon,0.00027894207068146124
1396,sancocho,0.00027894207068146124
3908,firmament,0.00027894207068146124
2158,pensavalli,0.00027894207068146124
3277,interceptions,0.00027894207068146124
2547,nberry,0.00027894207068146124
2476,ninside,0.00027894207068146124
734,talbots,0.00027894207068146124
5547,baggs,0.00027894207068146124
5606,atlas,0.00027894207068146124
4453,dios,0.00027894207068146124
1799,radiates,0.00027894207068146124
