,weights
mallory,8.946086636765317
schoolswaltham,8.946086636765317
icos,8.946086636765317
schoolswellesley,8.946086636765317
uta,8.946086636765317
ico,8.946086636765317
schoolswest,8.946086636765317
supplements,8.946086636765317
iché,8.946086636765317
nossa,8.946086636765317
schoolsweston,8.946086636765317
emitting,8.946086636765317
lenz,8.946086636765317
schoolswestwood,8.946086636765317
schoolswilmington,8.946086636765317
cheeky,8.946086636765317
schoolswinchester,8.946086636765317
ballcap,8.946086636765317
schoolswinthrop,8.946086636765317
iasis,8.946086636765317
rainsberger,8.946086636765317
schoolswoburn,8.946086636765317
superpower,8.946086636765317
novato,8.946086636765317
crowbars,8.946086636765317
firewall,8.946086636765317
schoolsworcester,8.946086636765317
hörsching,8.946086636765317
hérétiques,8.946086636765317
schoolswatertown,8.946086636765317
rammed,8.946086636765317
nmrs,8.946086636765317
ramparts,8.946086636765317
schoolsrockland,8.946086636765317
legitimizing,8.946086636765317
schoolssalem,8.946086636765317
schoolssaugus,8.946086636765317
schoolsscituate,8.946086636765317
munnerlyn,8.946086636765317
schoolssharon,8.946086636765317
lelling,8.946086636765317
schoolssomerville,8.946086636765317
schoolsstoneham,8.946086636765317
empellon,8.946086636765317
schoolsstoughton,8.946086636765317
crumbs,8.946086636765317
ransomware,8.946086636765317
schoolssudbury,8.946086636765317
northfield,8.946086636765317
lemnios,8.946086636765317
schoolsswampscott,8.946086636765317
northridge,8.946086636765317
schoolstewksbury,8.946086636765317
schoolstri,8.946086636765317
surchargeable,8.946086636765317
schoolswakefield,8.946086636765317
broder,8.946086636765317
schoolswalpole,8.946086636765317
lenita,8.946086636765317
usamriid,8.946086636765317
hérault,8.946086636765317
aioli,8.946086636765317
croteau,8.946086636765317
crotch,8.946086636765317
chestowork,8.946086636765317
npomfret,8.946086636765317
chet,8.946086636765317
mugar,8.946086636765317
liason,8.946086636765317
quotable,8.946086636765317
summarily,8.946086636765317
flaming,8.946086636765317
quivering,8.946086636765317
brimfield,8.946086636765317
mp40,8.946086636765317
moynahan,8.946086636765317
suha,8.946086636765317
agero,8.946086636765317
venturer,8.946086636765317
liebowitz,8.946086636765317
sugerman,8.946086636765317
agelab,8.946086636765317
lieder,8.946086636765317
huckman,8.946086636765317
hubbub,8.946086636765317
hubbaraston,8.946086636765317
scrapbooks,8.946086636765317
huang,8.946086636765317
verifiable,8.946086636765317
nrachael,8.946086636765317
elsadig,8.946086636765317
chestothe,8.946086636765317
chestoit,8.946086636765317
vcs,8.946086636765317
aholiday,8.946086636765317
hypothesis,8.946086636765317
les,8.946086636765317
dhar,8.946086636765317
nparag,8.946086636765317
schuster,8.946086636765317
raffle,8.946086636765317
crosschecks,8.946086636765317
sunnily,8.946086636765317
schusters,8.946086636765317
varelas,8.946086636765317
hxg3,8.946086636765317
schwinn,8.946086636765317
npepperell,8.946086636765317
vaudrain,8.946086636765317
sunfish,8.946086636765317
hurvitz,8.946086636765317
levari,8.946086636765317
hurricanes,8.946086636765317
diagnosing,8.946086636765317
radiators,8.946086636765317
levenson,8.946086636765317
cherishing,8.946086636765317
rader,8.946086636765317
nphone,8.946086636765317
fivethirtyeight,8.946086636765317
crock,8.946086636765317
rashaan,8.946086636765317
schoolsrevere,8.946086636765317
ikangaa,8.946086636765317
implode,8.946086636765317
imrahotep,8.946086636765317
syllabi,8.946086636765317
nnorth,8.946086636765317
nnorthampton,8.946086636765317
laury,8.946086636765317
aliyah,8.946086636765317
schoolsburlington,8.946086636765317
swurve,8.946086636765317
murmurs,8.946086636765317
schoolscambridge,8.946086636765317
schoolscanton,8.946086636765317
schoolschelmsford,8.946086636765317
schoolschelsea,8.946086636765317
realness,8.946086636765317
nodom,8.946086636765317
aliens,8.946086636765317
unreturned,8.946086636765317
schoolscohasset,8.946086636765317
unruliness,8.946086636765317
schoolsconcord,8.946086636765317
schoolsdanvers,8.946086636765317
swirly,8.946086636765317
schoolsdedham,8.946086636765317
alicante,8.946086636765317
schoolsdover,8.946086636765317
schoolseast,8.946086636765317
swindled,8.946086636765317
musica,8.946086636765317
nnonprofit,8.946086636765317
cunha,8.946086636765317
