,term,weight
4626,hernandez,0.004495573021631763
3811,lloyd,0.0042112911356662255
4932,garsh,0.001708661141035427
4111,jurors,0.0015428506144002745
4029,kurmann,0.001419728251833715
111,witkowski,0.0011233131216188646
3047,ohene,0.001074595465115261
3065,odin,0.00107346636791492
4577,hollenberg,0.001057235879170696
3353,murder,0.0010292331940803428
4028,kyoto,0.0009919342754910103
3833,lingzi,0.0009464855012224767
1769,savers,0.0009011512870642125
7827,abreu,0.0008817193559920092
1814,said,0.0008532689125049126
7026,bradley,0.0008181796620410677
6818,carrasquillo,0.0007929269093780221
1876,rosado,0.000771504436493008
1770,saver,0.000742853999526058
4961,furtado,0.0006625398508557336
4737,hailer,0.000660772424481685
6536,coleman,0.0006585348499354935
2972,ortiz,0.0006186236469091
4179,jenkins,0.0005999974611556622
388,valchuis,0.0005946951820335165
4446,immunity,0.0005780203519541877
7374,attleborough,0.0005714261534815831
2411,prosecutors,0.0005645545665044826
3451,miranda,0.000557376767955824
6601,clemente,0.0005510745974950058
1418,slaying,0.0005408208146323926
5538,end,0.0005316244816957141
6883,calderón,0.000528617939585348
718,thyroid,0.000528617939585348
6151,cupp,0.000528617939585348
7642,alexandra,0.0005149435926081214
808,tent,0.0004954460159607324
1848,ruiz,0.00048275961807011384
4037,koh,0.00048275961807011384
1559,shayanna,0.00047324275061123833
4381,indictment,0.0004726084007119266
1722,scientologists,0.0004625406971371795
260,wallace,0.0004569247739481831
378,vandalism,0.0004569247739481831
7396,athlete,0.00045068401219366044
4133,judah,0.0004408596779960046
6973,bristol,0.00044003812438528047
7262,bartender,0.0004335152639656408
2652,pleaded,0.0004297922288308131
1391,smalls,0.0004259184755501145
2133,relay,0.00041287167996727697
578,trial,0.000411168021158083
786,testimony,0.00040615535462060724
5026,fox,0.000404835074434458
4223,island,0.0004025519517684137
7011,bratley,0.00039646345468901105
4479,iba,0.00039646345468901105
5006,freshco,0.00039646345468901105
6836,car2go,0.00039646345468901105
3994,laprade,0.00039646345468901105
4738,haggan,0.00039646345468901105
1874,roseann,0.00039646345468901105
1637,selorm,0.00039646345468901105
1721,scientology,0.00039646345468901105
7838,aaron,0.0003936176043213065
7208,bees,0.00038620769445609106
6110,danny,0.00038620769445609106
1728,schwartzman,0.000385752218246504
4591,hive,0.000385752218246504
7217,beds,0.00037606820022696144
2094,renewal,0.00035920082723754187
2621,police,0.0003556469333566236
3963,lauren,0.0003553859352930313
3054,officers,0.0003437360869195434
4755,guilty,0.00034364191004620685
3952,lawyers,0.00033382356975917237
4590,hives,0.0003312699254278668
4159,joelyn,0.00033064475849700343
3303,natixis,0.00033064475849700343
759,thibou,0.00033064475849700343
7212,beekeepers,0.00033064475849700343
1815,safiro,0.00033064475849700343
3213,nhernandez,0.00033064475849700343
7211,beekeeping,0.00033064475849700343
704,tinder,0.00033064475849700343
3284,nco,0.0003303862122408425
3831,linson,0.0003303862122408425
4103,kamo,0.0003303862122408425
2688,piri,0.0003303862122408425
5748,dorpe,0.0003303862122408425
4944,ganz,0.0003303862122408425
4112,juror,0.0003302973439738216
1310,sous,0.0003302973439738216
7104,bluestone,0.0003302973439738216
5931,detox,0.00033000122562924333
1685,seahawks,0.000327190431262103
1551,shelter,0.00032712609909954407
5161,firearm,0.00032234417162310984
6952,bruce,0.0003043685488980689
7169,beverage,0.00030309102862225313
1298,spaces,0.00030259164166707825
3955,lawsuit,0.0002992259245819907
2822,patriots,0.0002945502086110344
6690,chef,0.0002945502086110344
3584,mcnulty,0.00029083593889964713
1945,riddled,0.00029083593889964713
321,villa,0.0002896557708420683
8,zipcar,0.00028901017597709387
655,touchdown,0.00028901017597709387
562,troupe,0.00028901017597709387
4571,homeless,0.00028623533671210104
2084,renters,0.00028571307674079156
6032,defense,0.000284731868324
407,ursula,0.000283945650366743
1001,sultan,0.000283945650366743
1911,roberto,0.000283945650366743
5784,dna,0.0002792318063016675
4802,greenblatt,0.0002755372987475029
375,vanessa,0.0002755372987475029
3830,lion,0.0002735637835730645
799,terrence,0.0002726586927184192
5549,emts,0.000271427422903752
4110,jury,0.00026987903175712384
4373,industrial,0.00026509518774993097
3908,legging,0.000264308969792674
1183,staroselsky,0.000264308969792674
1689,sdoia,0.000264308969792674
7014,brasa,0.000264308969792674
4033,kotton,0.000264308969792674
5577,embryonic,0.000264308969792674
4795,gretta,0.000264308969792674
3107,nupd,0.000264308969792674
3704,maizonett,0.000264308969792674
3355,murad,0.000264308969792674
3721,madar,0.000264308969792674
6789,caughey,0.000264308969792674
3224,nexecutive,0.000264308969792674
7136,blackbird,0.000264308969792674
3027,onetta,0.000264308969792674
4996,frier,0.000264308969792674
5686,duan,0.000264308969792674
4425,improbables,0.000264308969792674
4334,inonog,0.000264308969792674
2736,peters,0.0002574717963040607
5200,fiancee,0.0002574717963040607
1956,rican,0.0002571417690667124
7797,according,0.0002552332425280885
6379,conley,0.00025441719404233195
6236,court,0.00025145200930545017
7261,bartenders,0.0002479835688727526
7753,addict,0.0002477230079803662
3747,lu,0.0002477230079803662
4749,gunning,0.0002477230079803662
916,switzerland,0.0002477230079803662
4568,homeownership,0.0002477230079803662
2742,persons,0.0002477230079803662
94,woods,0.00024697575173101584
2369,puerto,0.00024175812871733235
7083,bombs,0.0002394672181583613
1526,shootings,0.0002370705671758093
2761,perjury,0.00023662137530561917
7068,boricuas,0.00023662137530561917
6230,cove,0.00023662137530561917
7801,accomplices,0.00023662137530561917
2800,pcp,0.00023662137530561917
3365,mulhern,0.00023662137530561917
1481,sidebar,0.00023662137530561917
4332,inquilinos,0.00023662137530561917
1576,shaneah,0.00023662137530561917
4047,knife,0.00023504262514185091
4575,home,0.00023258571074187494
6634,city,0.00023210838634735463
2201,recovering,0.00022948941740176288
6243,county,0.00022898826936968081
4550,hood,0.00022857046139263324
7750,addicts,0.00022857046139263324
7403,associations,0.00022846238697409155
2586,possession,0.0002255061492647942
1013,suffolk,0.00022547923740927133
1941,rifles,0.00022534200609683022
6010,deliberations,0.0002252878217660531
3541,men,0.00022226543966226113
6544,codis,0.0002204298389980023
5516,engler,0.0002204298389980023
1958,ribelle,0.0002204298389980023
5450,espinal,0.0002204298389980023
4094,keeler,0.0002204298389980023
6910,busch,0.0002204298389980023
1324,sorority,0.0002204298389980023
5675,duval,0.0002204298389980023
4888,gion,0.0002204298389980023
1422,slade,0.0002204298389980023
789,testified,0.00021951161664516452
6418,concludes,0.00021812695417473536
5457,ernest,0.00021812695417473536
211,weapons,0.00021489611441540655
1308,south,0.00021226492326584506
5278,families,0.0002117490604677475
1617,separately,0.0002095338158885661
3351,murdering,0.0002091958344970493
990,superior,0.00020445381193721503
6823,carlos,0.00020307767731030362
5264,farmers,0.00020307767731030362
6580,closure,0.0002028078054871472
2409,prospective,0.0002028078054871472
3385,motion,0.00020066779828145035
32,year,0.00020023858200432406
246,ward,0.00019999915371855407
3588,mcgovern,0.00019994970799350743
3474,millennials,0.00019955601513196774
1505,shoveled,0.00019955601513196774
4758,guideline,0.00019823172734450553
4088,keflezighi,0.00019823172734450553
4800,greenidge,0.00019823172734450553
3885,levi,0.00019823172734450553
4764,guertin,0.00019823172734450553
1805,saleswoman,0.00019823172734450553
1366,soba,0.00019823172734450553
6850,canney,0.00019823172734450553
7584,amighi,0.00019823172734450553
4588,hobo,0.00019823172734450553
505,umunna,0.00019823172734450553
6178,crossley,0.00019823172734450553
6574,clouthier,0.00019823172734450553
2309,quon,0.00019823172734450553
760,thiago,0.00019823172734450553
2712,pickering,0.00019823172734450553
6258,cots,0.00019823172734450553
3127,nsous,0.00019823172734450553
6282,corinthian,0.00019823172734450553
1613,sequins,0.00019823172734450553
1852,rudman,0.00019823172734450553
6927,bumble,0.00019823172734450553
1782,sasportes,0.00019823172734450553
279,wading,0.00019823172734450553
1787,santelli,0.00019823172734450553
1717,scoppettuolo,0.00019823172734450553
5899,dibs,0.00019823172734450553
40,yakitori,0.00019823172734450553
1784,saroufim,0.00019823172734450553
5184,filing,0.0001936167747295234
1420,slashed,0.0001936167747295234
7216,bee,0.00019310384722804553
4278,internship,0.00019310384722804553
6411,conditioning,0.00019310384722804553
965,surgeon,0.00019310384722804553
3775,lopez,0.00019310384722804553
456,unlawful,0.0001929498060398561
5652,ebola,0.00018929710024449532
5898,dic,0.00018929710024449532
1832,russo,0.00018929710024449532
4030,krystle,0.00018929710024449532
7608,alternates,0.00018929710024449532
3901,lena,0.00018929710024449532
