,term,weight
6787,eckstrom,0.004955726145490438
4669,leibowitz,0.0021710800256434302
4558,lloyd,0.001975859168736041
4304,mathurin,0.001653201428957219
8287,cajuste,0.0009911452290980876
8969,asile,0.0009911452290980876
907,theodore,0.0009348171579542859
5539,hernandez,0.000885260191534484
2126,said,0.0008615897938749948
4668,leigh,0.0008505649639950132
4853,kiely,0.0008495530535126465
5690,haiti,0.0007977943687731568
5693,hailey,0.0007551582697890192
6057,francois,0.0007098545234261451
2836,prou,0.0007079608779272055
6874,dreier,0.0006607634860653918
5585,heath,0.0006232114386361906
3067,porchfest,0.0006135660942035782
3037,potholes,0.000611634314151098
5010,jamaica,0.0005907307190112271
6918,doty,0.0005663687023417643
7362,cyclocross,0.0005663687023417643
6921,dorsey,0.0005193428655301588
5546,henley,0.000511705204201044
4780,lamour,0.000511705204201044
739,transgender,0.000489555635383528
5701,gwen,0.00047234326541634826
8824,baa,0.000471973918618137
3204,piene,0.000471973918618137
279,ward,0.0004693794194450788
4658,leon,0.00044235653031403913
8384,bromley,0.00044235653031403913
6720,eliot,0.00044235653031403913
3167,plain,0.0004348359384008993
6758,egger,0.00042477652675632327
455,valancia,0.00042477652675632327
6019,frogmore,0.00042477652675632327
2044,schools,0.0004157655064622327
3038,pothole,0.0004154742924241271
8096,channing,0.00040563115624351145
4810,kornegay,0.00039812087728263517
998,teachers,0.0003931622593697811
4538,locke,0.0003908001185923034
38,xa0,0.00038081905164302364
4269,mcnair,0.0003775791348945096
3909,nclosed,0.00037182855988988553
9330,adidas,0.0003542574490622612
4792,lacy,0.0003542574490622612
3287,percent,0.00033895596440567
4739,latino,0.00033097391328719726
4750,larz,0.0003303817430326959
6571,esain,0.0003303817430326959
4567,liv,0.0003303817430326959
5797,grandparents,0.0003263704235890187
1717,skiing,0.00032183539178189693
14,zachery,0.0003148955102775655
1522,spatz,0.0003148955102775655
4945,joelyn,0.0003148955102775655
4918,jp,0.00031034127064682917
6135,flynn,0.0003087155135435173
5911,gentrification,0.00030823873338962877
4559,llano,0.0003067830471017891
1721,skating,0.00030611701268157314
3763,nopen,0.0003042233671826336
7187,dennehy,0.0002901070431902388
6543,ethos,0.0002856385760415874
8580,black,0.0002849390776477943
1256,students,0.0002847949769424173
2047,school,0.00028476272848410847
4352,marigot,0.00028318435117088216
8826,azile,0.00028318435117088216
9208,alexandrine,0.00028318435117088216
3238,pflag,0.00028318435117088216
2090,sattler,0.00028318435117088216
2170,rue,0.00028318435117088216
3996,mui,0.00028318435117088216
4836,kirrane,0.00028318435117088216
5815,grade,0.00028039000627857997
