,term,weight
1158,ramirez,0.006662179031614647
3268,clubhouse,0.005721236188925231
1714,millar,0.003994181741511821
1532,nunes,0.0038039826109636386
952,rosa,0.003565274441620705
668,sox,0.0035180871158448784
1720,mientkiewicz,0.002852986958222729
3056,damon,0.0024519583666822416
1071,remeck,0.0022823895665781834
3759,angela,0.0021189797927883324
3646,ballpark,0.0020203221835850666
3720,apps,0.0019882376907811544
1980,la,0.0019458978029789826
1781,martinez,0.001753638449204137
1267,prayers,0.0017513080226810845
2209,idiots,0.0017117921749336374
293,transmitted,0.0015862331027653922
3645,ballparks,0.0015862331027653922
335,tom,0.001469596267568504
1737,menino,0.0014584612007064292
135,wahlburgers,0.001427609792488853
1536,ntom,0.001427609792488853
2872,duck,0.001315228836903103
1944,lawn,0.0012972652019859884
3536,boats,0.0012062594662211948
2148,infections,0.0011884248138735684
3,zaniest,0.0011411947832890917
1725,mets,0.0011103631719357745
2055,jasper,0.0011103631719357745
891,schilling,0.0010695823324862114
2931,disney,0.001046440889884818
1470,ortiz,0.0010339366853324525
334,tommy,0.0009868882556648053
379,thoughts,0.0009764957583695387
593,steinberg,0.0009509956527409097
1891,lindstrom,0.0009509956527409097
721,slugger,0.0009507398510988547
270,trophy,0.0009417968008963362
812,sexually,0.0009263951926437477
2519,franchise,0.0009263951926437477
3300,city,0.0008572218022656288
3038,de,0.0008478440005202908
1570,nmayor,0.0008371527119078544
1767,mayor,0.0008359683691516051
2216,icon,0.0008318973697114979
3662,autumn,0.0008318973697114979
1943,lawns,0.0008173194555607472
925,said,0.0007863770252188828
2627,fenway,0.0007768295905152879
3786,allée,0.0007607965221927278
22,wrigley,0.0007607965221927278
1602,nelson,0.000740166191748604
2646,fans,0.0007345456615500297
675,souls,0.0007325086229193725
2896,doug,0.0007325086229193725
355,tiffany,0.000713054888324141
357,ticking,0.000713054888324141
1344,pilgrims,0.000713054888324141
1911,lgbt,0.000713054888324141
965,rolled,0.0006892911235549684
3628,baseball,0.0006826684280285863
3884,100th,0.0006810995463006227
1910,lgbtq,0.0006810995463006227
931,saddened,0.0006484766348506234
1863,locker,0.0006278645339308907
1765,mayors,0.0006079784124050925
3517,bottle,0.0006079784124050925
1938,leadership,0.0005991739168978205
3551,bleachers,0.0005942124069367842
3520,boston,0.000585028259050768
3360,champions,0.0005845461497347124
1438,parade,0.0005845461497347124
2006,keith,0.0005845461497347124
3614,bazzinotti,0.0005705973916445458
1025,resplendent,0.0005705973916445458
407,tessie,0.0005705973916445458
536,submarine,0.0005705973916445458
3218,commotion,0.0005705973916445458
3773,ambushing,0.0005705973916445458
224,unfazed,0.0005705973916445458
206,unshakable,0.0005705973916445458
809,shafts,0.0005705973916445458
3524,boozin,0.0005705973916445458
3548,bling,0.0005705973916445458
910,saun,0.0005705973916445458
634,sputtered,0.0005705973916445458
3435,camcorders,0.0005705973916445458
725,slinked,0.0005705973916445458
873,seagram,0.0005705973916445458
3318,chlamydia,0.0005705973916445458
732,skimp,0.0005705973916445458
3050,darling,0.0005705973916445458
3765,amphibious,0.0005705973916445458
1701,mirabelli,0.0005705973916445458
2093,interfered,0.0005705973916445458
1918,leskanic,0.0005705973916445458
2779,enhancers,0.0005705973916445458
1676,moreau,0.0005705973916445458
1993,kimmel,0.0005705973916445458
2479,gashouse,0.0005705973916445458
1730,metamucil,0.0005705973916445458
2493,futility,0.0005705973916445458
1738,menageries,0.0005705973916445458
1950,laughable,0.0005705973916445458
1750,mediots,0.0005705973916445458
2089,intestinal,0.0005705973916445458
2071,irascible,0.0005705973916445458
2517,francona,0.0005705973916445458
2528,foulke,0.0005705973916445458
3003,demigod,0.0005705973916445458
1834,lucchino,0.0005705973916445458
1925,ledges,0.0005705973916445458
1543,nsoon,0.0005705973916445458
1442,pal,0.0005705973916445458
2256,hookup,0.0005705973916445458
180,vanquisher,0.0005705973916445458
2358,gulping,0.0005705973916445458
2320,hawking,0.0005705973916445458
2165,incorrigible,0.0005705973916445458
2677,fabled,0.0005705973916445458
1387,pennants,0.0005705973916445458
2933,disintegration,0.0005705973916445458
3260,coakley,0.0005652293336801938
83,whiskey,0.0005558371155862486
432,teammates,0.0005558371155862486
1385,people,0.0005455047832599457
2344,hallmark,0.0005448796370404981
2270,hiv,0.0005448796370404981
1763,mcdonald,0.000523220444942409
2403,grass,0.0005169683426662263
3183,condolences,0.0005114778810178733
3732,app,0.0005114778810178733
3359,championship,0.0005114778810178733
2584,flags,0.0005114778810178733
3648,baker,0.0004993115974148504
259,turf,0.0004934441278324027
515,sully,0.0004758699308296176
3610,bearded,0.0004758699308296176
3034,dearly,0.0004758699308296176
2025,jug,0.0004758699308296176
3625,baseman,0.0004758699308296176
2570,fluttered,0.0004758699308296176
2472,gel,0.0004758699308296176
2137,injecting,0.0004758699308296176
341,toby,0.0004758699308296176
2249,hospice,0.0004758699308296176
540,styled,0.0004758699308296176
1803,manny,0.0004758699308296176
2575,flopping,0.0004758699308296176
1636,napkin,0.0004758699308296176
3079,cubs,0.0004758699308296176
3121,coterie,0.0004758699308296176
3135,convoy,0.0004758699308296176
1338,placards,0.0004758699308296176
1058,renown,0.0004758699308296176
1357,philly,0.0004758699308296176
3231,commandeered,0.0004758699308296176
996,rhetorical,0.0004758699308296176
976,riverbanks,0.0004758699308296176
938,rumblings,0.0004758699308296176
2912,doll,0.0004758699308296176
2869,dugout,0.0004758699308296176
1719,miffed,0.0004758699308296176
1843,lovable,0.0004758699308296176
3391,cathartic,0.0004758699308296176
756,silvery,0.0004758699308296176
3418,caravan,0.0004758699308296176
720,slur,0.0004758699308296176
704,snubbed,0.0004758699308296176
1768,mayer,0.0004758699308296176
700,sock,0.0004758699308296176
1784,mart,0.0004758699308296176
1789,marlon,0.0004758699308296176
3469,budged,0.0004758699308296176
621,stairwell,0.0004758699308296176
3506,brando,0.0004758699308296176
1320,playlist,0.0004758699308296176
3099,cradling,0.0004758699308296176
137,wahlberg,0.0004758699308296176
165,vessels,0.0004758699308296176
56,wolfed,0.0004758699308296176
3774,ambled,0.0004758699308296176
1397,paycheck,0.00047536992554942736
48,woo,0.00047536992554942736
1802,mantra,0.00047536992554942736
3746,anthem,0.00047536992554942736
3389,cattle,0.00047536992554942736
3017,deepest,0.00046319759632187387
1422,partners,0.0004559838093038194
2687,extend,0.00045404282069509596
2468,generations,0.0004443149742758453
2394,greatest,0.0004443149742758453
3760,angel,0.00043840961230103427
2909,dominican,0.00043840961230103427
1340,pitcher,0.0004185763559539272
325,toronto,0.0004185763559539272
2437,glory,0.0004185763559539272
1424,partied,0.0004086597277803736
2790,endorsing,0.0004086597277803736
2578,flirted,0.0004086597277803736
3061,dabbed,0.0004086597277803736
2992,depleted,0.0004086597277803736
1745,meetup,0.0004086597277803736
586,stitched,0.0004086597277803736
3738,anxiously,0.0004086597277803736
1654,mowing,0.0004086597277803736
1909,liberated,0.0004086597277803736
2208,idling,0.0004086597277803736
2423,goofy,0.0004086597277803736
269,trot,0.0004086597277803736
2622,fielder,0.0004086597277803736
3083,crutches,0.0004086597277803736
3805,ailing,0.0004086597277803736
2764,entourage,0.0004086597277803736
1693,mist,0.0004086597277803736
2150,infected,0.0004086597277803736
1527,nwashington,0.0004086597277803736
1247,pretending,0.0004086597277803736
1537,ntoday,0.0004086597277803736
471,tabloid,0.0004086597277803736
974,riverside,0.0004086597277803736
3048,dashed,0.0004086597277803736
2028,joys,0.0004086597277803736
2692,exploiting,0.0004086597277803736
1078,reliever,0.0004086597277803736
708,snag,0.0004086597277803736
478,sympathies,0.0004086597277803736
3256,coaxing,0.0004086597277803736
707,snapshots,0.0004086597277803736
625,staffers,0.000405318941603395
626,staffer,0.00040208648874039826
3076,cup,0.00039988347684826077
3386,celebrated,0.00038917956059579653
3828,adviser,0.00038917956059579653
3277,clock,0.00038917956059579653
813,sexual,0.0003866029797631735
2214,idaho,0.0003803982610963639
1656,mow,0.0003803982610963639
1774,mathis,0.0003803982610963639
2881,drones,0.0003803982610963639
1550,nour,0.0003803982610963639
1655,mower,0.0003803982610963639
2379,gro,0.0003803982610963639
1549,novak,0.0003803982610963639
1544,nsan,0.0003803982610963639
208,unprotected,0.0003803982610963639
3616,bavis,0.0003803982610963639
242,umbrellas,0.0003803982610963639
292,transplant,0.0003803982610963639
1147,rbs,0.0003803982610963639
3342,chasers,0.0003803982610963639
2295,herd,0.0003803982610963639
359,tiant,0.0003803982610963639
221,union,0.00037664464994680626
2298,helped,0.00037664464994680626
378,thousand,0.0003754773183477548
49,wonders,0.0003705580770574991
1666,mourn,0.0003705580770574991
1134,recall,0.0003705580770574991
61,wisconsin,0.0003705580770574991
1288,pose,0.0003705580770574991
1496,oliver,0.0003705580770574991
2806,emerge,0.0003705580770574991
2425,goodbye,0.00036534134358419526
1409,patch,0.00036534134358419526
2203,illinois,0.0003565274441620705
610,starred,0.0003565274441620705
2085,intoxicated,0.0003565274441620705
361,thunder,0.0003565274441620705
1989,knack,0.0003565274441620705
1440,panicked,0.0003565274441620705
899,scanning,0.0003565274441620705
3494,bridges,0.0003565274441620705
433,teammate,0.0003565274441620705
1894,limbs,0.0003565274441620705
575,stove,0.0003565274441620705
3491,brighter,0.0003565274441620705
2921,distraction,0.0003565274441620705
1471,originated,0.0003565274441620705
3637,barack,0.0003565274441620705
3177,confetti,0.0003565274441620705
313,toxic,0.0003565274441620705
1574,nixon,0.0003565274441620705
117,warmed,0.0003565274441620705
1391,pedro,0.0003565274441620705
2149,infection,0.0003565274441620705
3782,aloud,0.0003565274441620705
1008,retreated,0.0003565274441620705
3505,brass,0.0003565274441620705
1780,marveled,0.0003565274441620705
87,westin,0.0003565274441620705
3473,brushed,0.0003565274441620705
3072,curt,0.0003565274441620705
2748,escort,0.0003565274441620705
3743,antics,0.0003565274441620705
3446,calendar,0.0003565274441620705
3405,carpet,0.0003565274441620705
2275,historians,0.0003565274441620705
3483,broadly,0.0003565274441620705
273,triumph,0.0003565274441620705
3425,canyon,0.0003565274441620705
3486,brisk,0.0003565274441620705
3020,dedicated,0.00035545197942067624
3414,cared,0.00035545197942067624
649,spirit,0.00035545197942067624
2306,hearts,0.00035465407390297064
2650,fan,0.00035465407390297064
1849,loss,0.0003531043593251308
1494,one,0.00034963227316051813
2400,grateful,0.0003479426817868561
424,television,0.0003479426817868561
985,rings,0.0003446455617774842
2047,jesus,0.0003446455617774842
1415,passion,0.0003446455617774842
1115,red,0.0003422062491661329
2623,field,0.0003295640687034555
941,royal,0.0003289627518882684
183,valued,0.0003289627518882684
3454,bush,0.0003289627518882684
3799,al,0.0003289627518882684
26,wrap,0.0003289627518882684
3011,deficit,0.0003289627518882684
3459,burger,0.0003289627518882684
2229,humans,0.0003289627518882684
3716,arguably,0.0003289627518882684
2739,ethic,0.0003289627518882684
2247,hospitality,0.0003289627518882684
1961,larry,0.0003243163004964971
2225,hundred,0.00031880149671035786
699,sod,0.00031724662055307846
37,workforces,0.00031724662055307846
1764,mcdermott,0.00031724662055307846
2710,exemplified,0.00031724662055307846
2131,innings,0.00031724662055307846
1246,prevalence,0.00031724662055307846
1721,midwestern,0.00031724662055307846
2818,elliott,0.00031724662055307846
882,scoreboard,0.00031724662055307846
940,rubin,0.00031724662055307846
1365,personable,0.00031724662055307846
1829,lyft,0.00031724662055307846
2544,forgiven,0.00031393226696544536
307,trading,0.00031393226696544536
2624,festive,0.00031393226696544536
3561,bisexual,0.00031393226696544536
922,saluted,0.00031393226696544536
324,tortured,0.00031393226696544536
3417,cardinals,0.00031393226696544536
17,yankee,0.00031393226696544536
300,trainer,0.00031393226696544536
613,standoff,0.00031393226696544536
2043,jimmy,0.00031393226696544536
1278,potatoes,0.00031393226696544536
23,wrenching,0.00031393226696544536
2119,inspirational,0.00031393226696544536
2854,eased,0.00031393226696544536
2404,grasp,0.00031393226696544536
1017,restored,0.00031393226696544536
921,salvation,0.00031393226696544536
3059,daddy,0.00031393226696544536
1827,lynnfield,0.00031393226696544536
3306,circus,0.00031393226696544536
3383,celebratory,0.00031393226696544536
98,wee,0.00031393226696544536
2775,ensued,0.00031393226696544536
3116,counseled,0.00031393226696544536
3308,cinema,0.00031393226696544536
118,warm,0.0003110204819930917
490,susan,0.0003110204819930917
2647,faneuil,0.0003110204819930917
3384,celebration,0.0003108761335241066
1799,marathon,0.00030928238381053877
1416,passing,0.00030542475886050606
3006,deliver,0.00030398920620254626
3585,beloved,0.00030398920620254626
2621,fierce,0.00030398920620254626
711,smiling,0.00030398920620254626
34,world,0.000297548063596334
1434,park,0.00029386904790353426
3740,anxiety,0.0002922730748673562
2296,herald,0.0002922730748673562
2995,departed,0.0002922730748673562
2000,kerry,0.0002922730748673562
2178,inaugural,0.0002922730748673562
2978,determination,0.0002922730748673562
3559,bitter,0.0002922730748673562
2731,every,0.0002904635858916594
3630,barry,0.00028720463481457016
2958,digital,0.00028720463481457016
677,soul,0.00028720463481457016
1366,person,0.00028633571143172443
582,stood,0.00028633571143172443
2507,friend,0.0002829850090922922
2487,game,0.00028269211887637063
852,seemed,0.00028269211887637063
3771,american,0.00028269211887637063
3016,deeply,0.0002826146668400969
132,waiting,0.0002826146668400969
2392,green,0.00028248348746010466
3301,citizens,0.00028248348746010466
3545,bloody,0.0002779185577931243
2904,doomed,0.0002779185577931243
3382,celebrity,0.0002779185577931243
3497,brewing,0.0002779185577931243
3577,berklee,0.0002779185577931243
2109,instructions,0.0002779185577931243
2831,eggs,0.0002779185577931243
1786,marshal,0.0002779185577931243
958,rooftops,0.0002779185577931243
3854,actor,0.0002779185577931243
1116,recruit,0.0002779185577931243
1709,mini,0.0002779185577931243
718,smallest,0.0002779185577931243
833,sentiment,0.0002779185577931243
1252,presidency,0.0002779185577931243
2349,haired,0.0002779185577931243
50,wondering,0.0002779185577931243
2535,formula,0.0002779185577931243
13,yawkey,0.0002779185577931243
3634,barked,0.0002779185577931243
717,smartphone,0.0002779185577931243
1193,punk,0.0002779185577931243
3234,comic,0.0002779185577931243
1645,mvp,0.0002779185577931243
1886,lips,0.0002779185577931243
1777,massequality,0.00027243981852024906
2533,fortunate,0.00027243981852024906
131,walgreen,0.00027243981852024906
758,silicon,0.00027243981852024906
919,samuels,0.00027243981852024906
729,skyscrapers,0.00027243981852024906
210,unmatched,0.00027243981852024906
1519,obsessive,0.00027243981852024906
3754,animated,0.00027243981852024906
3722,apprenticeship,0.00027243981852024906
346,tireless,0.00027243981852024906
2155,indians,0.00027243981852024906
3098,crane,0.00027243981852024906
204,unwavering,0.00027243981852024906
1342,pirates,0.00027243981852024906
192,ushers,0.00027243981852024906
285,treasury,0.00027243981852024906
354,tigers,0.00027243981852024906
1339,pittsburgh,0.00027243981852024906
3571,better,0.0002721009702810502
3857,across,0.0002721009702810502
2606,final,0.0002672466640029428
781,shouted,0.00026658898456550714
1552,note,0.00026658898456550714
463,talent,0.00026658898456550714
1845,louis,0.00026658898456550714
1953,latino,0.0002662995186212536
1697,miss,0.0002662995186212536
3591,belief,0.00025945304039719767
1305,poised,0.00025945304039719767
609,stars,0.00025945304039719767
384,thompson,0.00025945304039719767
735,sized,0.00025945304039719767
814,sex,0.00025435320015608726
2029,joy,0.00025332433850212187
2516,frank,0.00025332433850212187
3262,coaches,0.00025332433850212187
2396,great,0.00024795671966361166
1700,miracle,0.0002467220639162013
298,transactions,0.0002467220639162013
339,todd,0.0002467220639162013
1689,mobile,0.0002467220639162013
3245,colonel,0.0002467220639162013
3071,curtis,0.0002467220639162013
1626,navigate,0.0002467220639162013
1587,ni,0.0002467220639162013
3236,comfortably,0.0002467220639162013
2928,dispatched,0.0002467220639162013
185,valuable,0.0002467220639162013
1275,powder,0.0002467220639162013
1254,preservation,0.0002467220639162013
1103,refusing,0.0002467220639162013
2577,flocked,0.0002467220639162013
2512,freed,0.0002467220639162013
449,tastes,0.0002467220639162013
3552,blast,0.0002467220639162013
1007,retrieve,0.0002467220639162013
2118,inspire,0.0002467220639162013
3553,blared,0.0002467220639162013
