,term,weight
3502,hernandez,0.005400514671752299
5451,bishop,0.0052204950346890246
1172,shaw,0.003046657328487846
4495,diocese,0.0018166863899623032
5344,bristol,0.0015262324072343456
1330,said,0.0015222034665342598
2168,parade,0.0014797497858333709
5449,bixby,0.0014092089675938786
781,subpoena,0.0013319611017978106
2600,monk,0.0013319611017978106
5867,aiken,0.0012213144385813616
4201,episcopal,0.0010566224357776237
2897,lloyd,0.001010560829349619
5328,bu,0.0010095420044432125
3994,feeney,0.0009402078365631604
3457,homicides,0.0009303852537069548
419,tucker,0.0008747008544262942
5197,celibate,0.0008455253805563272
5371,bradley,0.0008270091144061821
4428,divers,0.0007835065304693003
5459,biolab,0.0007515781160500687
2127,pathogens,0.0007515781160500687
978,south,0.0007496108839403139
2608,monastery,0.0007401314922068643
2122,patriots,0.0007218291638211564
1184,sexuality,0.0007051558774223703
5093,city,0.000682367071205013
3891,flieger,0.00065763085154381
5998,abreu,0.0006268052243754403
554,thousand,0.0006263779781830632
3746,gay,0.0006247979598962845
2286,olympic,0.0006202568358046366
1329,saint,0.0006135547892479829
3799,frontage,0.0006055621299874344
1436,rey,0.0006055621299874344
493,tower,0.000567449277324906
5719,architect,0.000567449277324906
2285,olympics,0.0005491021580369288
5043,cnr,0.0005484545713285102
779,subpoenas,0.0005484545713285102
3151,jews,0.0005484545713285102
4166,evangelist,0.0005484545713285102
4426,diversity,0.0005390768134586608
2607,monastic,0.0005382774488777195
4737,cristo,0.0005382774488777195
2310,odin,0.0005382774488777195
3413,hundred,0.000531896383708523
4338,ebola,0.0005283112178888119
4612,defense,0.00047739824433001024
3172,jackson,0.0004746234867653394
3779,furtado,0.0004709927677680045
3755,garsh,0.0004709927677680045
1593,relic,0.0004701039182815802
1332,safiro,0.0004701039182815802
4645,deangelo,0.0004701039182815802
4604,deirdre,0.0004701039182815802
4582,denomination,0.0004701039182815802
4496,diocesan,0.0004701039182815802
2837,lydia,0.0004701039182815802
4330,edinboro,0.00046973632253129286
5456,biosafety,0.00046973632253129286
1163,shervonne,0.00046973632253129286
3068,koperek,0.00046973632253129286
4824,corley,0.00046973632253129286
3403,hynes,0.00046918895648375173
3756,garrity,0.0004651926268534774
5024,colin,0.0004651926268534774
5392,boston,0.00045824796588004224
3148,joan,0.00045758513169744065
3061,lab,0.0004485412824976518
2923,lincoln,0.0004468430748448841
1167,shelter,0.0004327449438154565
5568,baker,0.00042749334098166834
5069,clergy,0.0004165026194621053
6006,aaron,0.00041350455720309104
1280,scientists,0.00041350455720309104
5623,attleborough,0.00041090872502463145
974,southie,0.0004062209771317128
2675,mich,0.0004037080866582896
1403,ritz,0.0004037080866582896
3112,kay,0.0004037080866582896
3794,fuentes,0.0004037080866582896
4804,councilors,0.0003972144941274342
3741,gender,0.0003970060401016361
935,spirituality,0.00039175326523465016
2728,mcconville,0.00039175326523465016
2089,people,0.00038842433283977663
396,two,0.00038643298615257293
1054,slaying,0.0003844639564265587
3463,homeless,0.00038370845758382935
4454,disordered,0.00037578905802503434
3474,hodgson,0.00037578905802503434
