,fenway,beacon_hill,downtown,south_boston,east_boston,back_bay,jamaica_plain,south_end,charlestown,brighton,allston,west_end,roslindale,north_end,mission_hill,harbor_islands,west_roxbury,dorchester,roxbury,mattapan,hyde_park
white,51.44596651445966,79.162702188392,72.37099934683214,81.5098104423013,57.29047072330654,86.10763454317897,76.43020594965675,65.61702127659575,75.92592592592592,75.37537537537537,64.82939632545933,86.4321608040201,74.30167597765363,76.5432098765432,74.12140575079871,68.75,75.38461538461539,75.11089987325728,77.37971255988336,77.22672064777328,59.72060535506402
hispanic,31.35464231354642,2.5689819219790673,11.430437622468975,6.285334220152976,30.65442020665901,2.5657071339173965,9.534706331045003,15.319148936170212,3.3333333333333335,11.411411411411411,5.2493438320209975,3.015075376884422,14.106145251396649,6.172839506172839,3.8338658146964857,0.0,5.506072874493928,9.996831432192648,5.186419495938346,9.210526315789473,25.029103608847496
api,16.894977168949772,18.268315889628926,16.19856303069889,11.872297971400068,10.907003444316878,10.95118898623279,13.577421815408087,16.170212765957448,20.74074074074074,13.213213213213212,27.559055118110237,9.547738693467336,11.312849162011174,17.28395061728395,21.56549520766773,31.25,18.461538461538463,14.49619771863118,16.6631951676734,13.157894736842104,15.133876600698487
black,0.30441400304414,0.0,0.0,0.3325573661456601,1.1481056257175661,0.37546933667083854,0.4576659038901602,2.893617021276596,0.0,0.0,2.3622047244094486,1.0050251256281406,0.27932960893854747,0.0,0.4792332268370607,0.0,0.6477732793522267,0.3960709759188847,0.7706727765048947,0.4048582995951417,0.11641443538998836
